"Status","Year","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East of England","Norwich and East Norfolk","140","135","39660","39860"
"In post","2023","Crown Commercial Service","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","Tower Hamlets","60","60","56910","57000"
"In post","2023","Crown Commercial Service","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","Liverpool","375","365","39760","40450"
"In post","2023","Crown Commercial Service","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","Monmouthshire and Newport","110","110","37800","32350"
"In post","2023","Crown Commercial Service","West Midlands (England)","Birmingham","30","30","33640","32110"
"In post","2023","Crown Commercial Service","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Aberdeen City and Aberdeenshire","130","120","36590","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Angus and Dundee City","115","105","39230","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Caithness and Sutherland, and Ross and Cromarty","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","590","565","42060","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Clackmannanshire and Fife","80","75","37090","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Dumfries and Galloway","45","45","35170","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","East Ayrshire and North Ayrshire mainland","85","80","36840","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","70","29110","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Falkirk","70","70","38700","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Glasgow City","690","650","40890","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","125","115","41480","32000"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","70","65","38890","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","28540","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","North Lanarkshire","100","95","42780","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Perth and Kinross, and Stirling","25","25","41840","34740"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Scottish Borders","15","15","29640","23700"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","South Lanarkshire","180","165","41720","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","West Lothian","30","30","35350","29070"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Leicester","155","145","38230","32520"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Lincolnshire CC","20","20","46990","56450"
"In post","2023","Crown Prosecution Service","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Nottingham","315","295","37990","31180"
"In post","2023","Crown Prosecution Service","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","West Northamptonshire","15","15","42030","43910"
"In post","2023","Crown Prosecution Service","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","Cambridgeshire CC","20","20","42930","49050"
"In post","2023","Crown Prosecution Service","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","Heart of Essex","210","195","42840","38460"
"In post","2023","Crown Prosecution Service","East of England","Hertfordshire CC","195","175","44840","41340"
"In post","2023","Crown Prosecution Service","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","Norwich and East Norfolk","95","85","35910","28000"
"In post","2023","Crown Prosecution Service","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","Suffolk CC","35","35","40490","34280"
"In post","2023","Crown Prosecution Service","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Bexley and Greenwich","10","10","38920","25600"
"In post","2023","Crown Prosecution Service","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Croydon","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Haringey and Islington","10","10","40910","25600"
"In post","2023","Crown Prosecution Service","London","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Lewisham and Southwark","10","10","30230","25600"
"In post","2023","Crown Prosecution Service","London","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Redbridge and Waltham Forest","10","10","39090","25600"
"In post","2023","Crown Prosecution Service","London","Westminster","1790","1700","45640","40800"
"In post","2023","Crown Prosecution Service","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North East (England)","Durham","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North East (England)","South Teesside","105","95","39810","33300"
"In post","2023","Crown Prosecution Service","North East (England)","Tyneside","280","260","39070","31740"
"In post","2023","Crown Prosecution Service","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","East Cumbria","30","25","41550","42030"
"In post","2023","Crown Prosecution Service","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Liverpool","420","405","37820","31180"
"In post","2023","Crown Prosecution Service","North West (England)","Manchester","390","365","40450","35000"
"In post","2023","Crown Prosecution Service","North West (England)","Mid Lancashire","195","185","40980","38850"
"In post","2023","Crown Prosecution Service","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","Warrington","15","15","57720","59690"
