"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Home Office","SEO/HEO","HEO","25","25","34770","36000"
"In post","2023","Commercial","Home Office","SEO/HEO","SEO","65","60","42990","43210"
"In post","2023","Commercial","Ministry of Defence","AA/AO","AO","160","155","23500","22320"
"In post","2023","Commercial","Ministry of Defence","EO","EO","305","295","27340","27140"
"In post","2023","Commercial","Ministry of Defence","G6/G7","G6","85","80","71590","70710"
"In post","2023","Commercial","Ministry of Defence","G6/G7","G7","245","235","54020","55110"
"In post","2023","Commercial","Ministry of Defence","SCS level","SCS level","20","20","94130","95390"
"In post","2023","Commercial","Ministry of Defence","SEO/HEO","HEO","605","580","34100","33990"
"In post","2023","Commercial","Ministry of Defence","SEO/HEO","SEO","630","605","42900","42700"
"In post","2023","Commercial","Ministry of Defence","Unknown","Unknown","165","160","43020","42620"
"In post","2023","Commercial","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","AA/AO","AO","25","25","21780","21780"
"In post","2023","Commercial","Ministry of Justice","EO","EO","55","50","26560","26010"
"In post","2023","Commercial","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","SEO/HEO","HEO","65","65","33360","32410"
"In post","2023","Commercial","Ministry of Justice","SEO/HEO","SEO","125","125","41990","43650"
"In post","2023","Commercial","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Government","AA/AO","AA","15","15","23870","22920"
"In post","2023","Commercial","Scottish Government","AA/AO","AO","35","30","27890","28490"
"In post","2023","Commercial","Scottish Government","EO","EO","15","15","33930","34070"
"In post","2023","Commercial","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Government","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Government","SEO/HEO","HEO","20","20","39370","39590"
"In post","2023","Commercial","Scottish Government","SEO/HEO","SEO","15","15","48810","48410"
"In post","2023","Commercial","The National Archives","AA/AO","AO","20","20","23800","23460"
"In post","2023","Commercial","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","EO","EO","25","25","32400","32300"
"In post","2023","Commercial","UK Export Finance","G6/G7","G6","20","20","79030","78920"
"In post","2023","Commercial","UK Export Finance","G6/G7","G7","75","70","58790","57250"
"In post","2023","Commercial","UK Export Finance","SCS level","SCS level","10","10","118720","117760"
"In post","2023","Commercial","UK Export Finance","SEO/HEO","HEO","35","35","35650","35000"
"In post","2023","Commercial","UK Export Finance","SEO/HEO","SEO","65","65","46840","45130"
"In post","2023","Commercial","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","G6/G7","G7","10","10","53620","52490"
"In post","2023","Commercial","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Departments","EO","EO","5","5","[c]","[c]"
"In post","2023","Communications","Attorney General's Departments","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Communications","Attorney General's Departments","G6/G7","G7","15","15","55580","55850"
"In post","2023","Communications","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Departments","SEO/HEO","HEO","20","20","33330","32660"
"In post","2023","Communications","Attorney General's Departments","SEO/HEO","SEO","35","35","41390","40980"
"In post","2023","Communications","Cabinet Office","EO","EO","15","15","28360","28370"
"In post","2023","Communications","Cabinet Office","G6/G7","G6","30","25","67720","66530"
"In post","2023","Communications","Cabinet Office","G6/G7","G7","75","75","56750","56430"
"In post","2023","Communications","Cabinet Office","SCS level","SCS level","20","20","97240","87400"
"In post","2023","Communications","Cabinet Office","SEO/HEO","HEO","60","55","35250","35650"
"In post","2023","Communications","Cabinet Office","SEO/HEO","SEO","70","70","42040","41870"
"In post","2023","Communications","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chancellor's other departments","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Communications","Chancellor's other departments","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Communications","Chancellor's other departments","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Communications","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2023","Communications","Charity Commission","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","EO","EO","30","25","27460","28180"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","G6","15","15","70350","71540"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","G7","45","45","56980","57880"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","75","75","36120","36170"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","75","75","42970","41710"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport","G6/G7","G7","20","15","57430","58760"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","25","25","38790","37720"
"In post","2023","Communications","Department for Education","AA/AO","AO","20","20","22880","22020"
"In post","2023","Communications","Department for Education","EO","EO","50","45","28610","29530"
"In post","2023","Communications","Department for Education","G6/G7","G6","15","15","67520","67160"
"In post","2023","Communications","Department for Education","G6/G7","G7","50","50","54730","55020"
"In post","2023","Communications","Department for Education","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education","SEO/HEO","HEO","70","70","34250","34030"
"In post","2023","Communications","Department for Education","SEO/HEO","SEO","70","70","43210","43490"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","EO","EO","25","20","26870","26120"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","G6/G7","G6","15","15","61450","60150"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","G6/G7","G7","55","55","52420","53540"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","75","70","31700","30840"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","105","95","38650","37710"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","EO","EO","10","10","[c]","[c]"
"In post","2023","Communications","Department for International Trade","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Communications","Department for International Trade","G6/G7","G7","25","25","57410","55370"
"In post","2023","Communications","Department for International Trade","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","SEO/HEO","HEO","25","25","35090","35010"
"In post","2023","Communications","Department for International Trade","SEO/HEO","SEO","35","35","42680","41720"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","EO","EO","20","20","30000","29030"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","G6/G7","G7","25","25","55620","54630"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","15","15","35100","35060"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","25","25","41930","41560"
"In post","2023","Communications","Department for Transport","AA/AO","AO","15","15","22500","22500"
