"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Project Delivery","G7","Heterosexual / straight","135","[c]","52040","52000"
"New entrant CS","2023","White","Project Delivery","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","HEO","Heterosexual / straight","195","[c]","33300","33830"
"New entrant CS","2023","White","Project Delivery","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","HEO","Unknown","100","[c]","29770","28840"
"New entrant CS","2023","White","Project Delivery","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SEO","Heterosexual / straight","145","[c]","40710","41000"
"New entrant CS","2023","White","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Unknown","Heterosexual / straight","110","[c]","35330","32500"
"New entrant CS","2023","White","Project Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AO","Heterosexual / straight","95","[c]","22480","22520"
"New entrant CS","2023","White","Property","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","EO","Heterosexual / straight","70","[c]","27130","27080"
"New entrant CS","2023","White","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G7","Heterosexual / straight","45","[c]","53680","54380"
"New entrant CS","2023","White","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","HEO","Heterosexual / straight","75","[c]","33700","33830"
"New entrant CS","2023","White","Property","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SEO","Heterosexual / straight","70","[c]","41190","41000"
"New entrant CS","2023","White","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AA","Heterosexual / straight","105","[c]","25940","27500"
"New entrant CS","2023","White","Security","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AO","Heterosexual / straight","100","[c]","25750","25350"
"New entrant CS","2023","White","Security","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","EO","Heterosexual / straight","55","[c]","26840","27080"
"New entrant CS","2023","White","Security","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","HEO","Heterosexual / straight","50","[c]","33740","32640"
"New entrant CS","2023","White","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","AA","Heterosexual / straight","165","[c]","21990","22180"
"New entrant CS","2023","White","Unknown","AA","LGBO","40","[c]","22110","22180"
"New entrant CS","2023","White","Unknown","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","AO","Heterosexual / straight","165","[c]","22760","22150"
"New entrant CS","2023","White","Unknown","AO","LGBO","35","[c]","22900","22150"
"New entrant CS","2023","White","Unknown","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","EO","Heterosexual / straight","405","[c]","28830","29100"
"New entrant CS","2023","White","Unknown","EO","LGBO","60","[c]","28730","29100"
"New entrant CS","2023","White","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G7","Heterosexual / straight","130","[c]","54460","53440"
"New entrant CS","2023","White","Unknown","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","HEO","Heterosexual / straight","345","[c]","33380","33520"
"New entrant CS","2023","White","Unknown","HEO","LGBO","50","[c]","34450","33520"
"New entrant CS","2023","White","Unknown","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","HEO","Unknown","180","[c]","28930","28840"
"New entrant CS","2023","White","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SEO","Heterosexual / straight","175","[c]","42900","41640"
"New entrant CS","2023","White","Unknown","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
