"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","London","Barnet","Unknown","Male","30","25","[c]","[c]"
"In post","2023","London","Bexley and Greenwich","AA/AO","Female","415","385","29160","27700"
"In post","2023","London","Bexley and Greenwich","AA/AO","Male","435","430","32080","33810"
"In post","2023","London","Bexley and Greenwich","EO","Female","300","275","32750","32520"
"In post","2023","London","Bexley and Greenwich","EO","Male","245","235","35340","34570"
"In post","2023","London","Bexley and Greenwich","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","London","Bexley and Greenwich","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","London","Bexley and Greenwich","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","London","Bexley and Greenwich","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Bexley and Greenwich","SEO/HEO","Female","95","90","41880","39180"
"In post","2023","London","Bexley and Greenwich","SEO/HEO","Male","130","125","43570","43190"
"In post","2023","London","Bexley and Greenwich","Unknown","Female","70","65","34210","33050"
"In post","2023","London","Bexley and Greenwich","Unknown","Male","20","20","[c]","[c]"
"In post","2023","London","Brent","AA/AO","Female","90","75","25260","25480"
"In post","2023","London","Brent","AA/AO","Male","35","35","25280","25480"
"In post","2023","London","Brent","EO","Female","160","145","32080","32520"
"In post","2023","London","Brent","EO","Male","85","80","31940","32520"
"In post","2023","London","Brent","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","London","Brent","G6/G7","Male","10","5","[c]","[c]"
"In post","2023","London","Brent","SEO/HEO","Female","45","45","41690","39150"
"In post","2023","London","Brent","SEO/HEO","Male","50","45","41480","39150"
"In post","2023","London","Brent","Unknown","Female","55","55","34190","33050"
"In post","2023","London","Brent","Unknown","Male","15","15","[c]","[c]"
"In post","2023","London","Bromley","AA/AO","Female","100","85","25260","25480"
"In post","2023","London","Bromley","AA/AO","Male","35","35","25210","25480"
"In post","2023","London","Bromley","EO","Female","170","150","32230","32520"
"In post","2023","London","Bromley","EO","Male","75","70","32300","32520"
"In post","2023","London","Bromley","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","London","Bromley","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","London","Bromley","SEO/HEO","Female","55","50","41720","39150"
"In post","2023","London","Bromley","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2023","London","Bromley","Unknown","Female","105","100","32950","31330"
"In post","2023","London","Bromley","Unknown","Male","35","35","30960","29300"
"In post","2023","London","Camden and City of London","AA/AO","Female","335","305","25190","25480"
"In post","2023","London","Camden and City of London","AA/AO","Male","275","270","26480","25480"
"In post","2023","London","Camden and City of London","EO","Female","220","210","30480","29890"
"In post","2023","London","Camden and City of London","EO","Male","150","145","31180","30090"
"In post","2023","London","Camden and City of London","G6/G7","Female","115","105","72110","66700"
"In post","2023","London","Camden and City of London","G6/G7","Male","175","170","78220","71050"
"In post","2023","London","Camden and City of London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","London","Camden and City of London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","London","Camden and City of London","SEO/HEO","Female","210","205","40360","38840"
"In post","2023","London","Camden and City of London","SEO/HEO","Male","210","205","41160","38750"
"In post","2023","London","Camden and City of London","Unknown","Female","20","20","[c]","[c]"
"In post","2023","London","Camden and City of London","Unknown","Male","20","15","[c]","[c]"
"In post","2023","London","Croydon","AA/AO","Female","1205","1070","26280","26400"
"In post","2023","London","Croydon","AA/AO","Male","635","620","26170","26400"
"In post","2023","London","Croydon","EO","Female","1750","1620","30980","30410"
"In post","2023","London","Croydon","EO","Male","1155","1130","31020","30410"
"In post","2023","London","Croydon","G6/G7","Female","900","860","66070","64710"
"In post","2023","London","Croydon","G6/G7","Male","1060","1035","66640","65230"
"In post","2023","London","Croydon","SCS level","Female","70","65","86340","83250"
"In post","2023","London","Croydon","SCS level","Male","55","55","94790","84500"
"In post","2023","London","Croydon","SEO/HEO","Female","2160","2070","40850","39790"
"In post","2023","London","Croydon","SEO/HEO","Male","1920","1875","41260","39790"
"In post","2023","London","Croydon","Unknown","Female","100","95","34300","33050"
"In post","2023","London","Croydon","Unknown","Male","35","35","[c]","[c]"
"In post","2023","London","Ealing","AA/AO","Female","15","10","[c]","[c]"
"In post","2023","London","Ealing","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","London","Ealing","EO","Female","180","165","32420","32520"
"In post","2023","London","Ealing","EO","Male","100","95","32270","32520"
"In post","2023","London","Ealing","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","London","Ealing","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","London","Ealing","SEO/HEO","Female","30","30","41080","39150"
"In post","2023","London","Ealing","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","London","Ealing","Unknown","Female","45","45","34320","34820"
"In post","2023","London","Ealing","Unknown","Male","30","25","[c]","[c]"
"In post","2023","London","Enfield","AA/AO","Female","35","30","25050","25480"
"In post","2023","London","Enfield","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","London","Enfield","EO","Female","125","110","32220","32520"
"In post","2023","London","Enfield","EO","Male","60","55","32200","32520"
"In post","2023","London","Enfield","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","London","Enfield","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","London","Enfield","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","London","Enfield","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","London","Enfield","Unknown","Female","25","25","[c]","[c]"
"In post","2023","London","Enfield","Unknown","Male","10","10","[c]","[c]"
"In post","2023","London","Hackney and Newham","AA/AO","Female","605","520","26270","26920"
"In post","2023","London","Hackney and Newham","AA/AO","Male","345","330","26350","26920"
"In post","2023","London","Hackney and Newham","EO","Female","1125","1020","32380","32520"
"In post","2023","London","Hackney and Newham","EO","Male","810","790","32380","32520"
"In post","2023","London","Hackney and Newham","G6/G7","Female","615","585","67550","65230"
"In post","2023","London","Hackney and Newham","G6/G7","Male","710","690","68510","65230"
"In post","2023","London","Hackney and Newham","SCS level","Female","45","40","89700","85040"
"In post","2023","London","Hackney and Newham","SCS level","Male","60","60","90750","84200"
"In post","2023","London","Hackney and Newham","SEO/HEO","Female","1395","1335","41730","39790"
"In post","2023","London","Hackney and Newham","SEO/HEO","Male","1435","1400","41990","39880"
"In post","2023","London","Hackney and Newham","Unknown","Female","85","80","33050","30850"
"In post","2023","London","Hackney and Newham","Unknown","Male","45","45","32790","29300"
"In post","2023","London","Haringey and Islington","AA/AO","Female","315","290","28980","25610"
"In post","2023","London","Haringey and Islington","AA/AO","Male","310","300","31990","33800"
"In post","2023","London","Haringey and Islington","EO","Female","245","220","32300","32520"
"In post","2023","London","Haringey and Islington","EO","Male","185","180","33660","32520"
"In post","2023","London","Haringey and Islington","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","London","Haringey and Islington","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","London","Haringey and Islington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","London","Haringey and Islington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Haringey and Islington","SEO/HEO","Female","110","110","41270","39150"
"In post","2023","London","Haringey and Islington","SEO/HEO","Male","70","70","44130","43760"
"In post","2023","London","Haringey and Islington","Unknown","Female","170","160","34520","33430"
"In post","2023","London","Haringey and Islington","Unknown","Male","70","65","35230","34320"
"In post","2023","London","Harrow and Hillingdon","AA/AO","Female","330","295","25980","26400"
"In post","2023","London","Harrow and Hillingdon","AA/AO","Male","340","330","26140","26400"
"In post","2023","London","Harrow and Hillingdon","EO","Female","945","840","30810","30200"
"In post","2023","London","Harrow and Hillingdon","EO","Male","1105","1015","30910","30140"
"In post","2023","London","Harrow and Hillingdon","G6/G7","Female","55","50","67510","62240"
"In post","2023","London","Harrow and Hillingdon","G6/G7","Male","55","55","68690","61690"
"In post","2023","London","Harrow and Hillingdon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","London","Harrow and Hillingdon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Harrow and Hillingdon","SEO/HEO","Female","350","325","38900","37290"
"In post","2023","London","Harrow and Hillingdon","SEO/HEO","Male","355","345","39350","38030"
"In post","2023","London","Harrow and Hillingdon","Unknown","Female","45","40","33780","33050"
"In post","2023","London","Harrow and Hillingdon","Unknown","Male","15","15","[c]","[c]"
"In post","2023","London","Hounslow and Richmond upon Thames","AA/AO","Female","450","405","28240","26400"
"In post","2023","London","Hounslow and Richmond upon Thames","AA/AO","Male","435","420","29850","27830"
"In post","2023","London","Hounslow and Richmond upon Thames","EO","Female","495","455","31190","30200"
"In post","2023","London","Hounslow and Richmond upon Thames","EO","Male","410","400","31970","30940"
"In post","2023","London","Hounslow and Richmond upon Thames","G6/G7","Female","90","85","56760","55350"
"In post","2023","London","Hounslow and Richmond upon Thames","G6/G7","Male","100","100","58160","57590"
"In post","2023","London","Hounslow and Richmond upon Thames","SCS level","Female","5","5","[c]","[c]"
"In post","2023","London","Hounslow and Richmond upon Thames","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Hounslow and Richmond upon Thames","SEO/HEO","Female","445","425","38110","36350"
"In post","2023","London","Hounslow and Richmond upon Thames","SEO/HEO","Male","390","385","39890","38150"
"In post","2023","London","Hounslow and Richmond upon Thames","Unknown","Female","65","65","33250","30840"
"In post","2023","London","Hounslow and Richmond upon Thames","Unknown","Male","25","25","[c]","[c]"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Female","200","190","31960","33800"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Male","260","250","32860","33800"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","120","110","33430","32520"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","95","95","35740","32520"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Female","45","45","42480","39780"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Male","50","50","45160","44090"
"In post","2023","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","55","55","34520","34820"
