"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Greater Manchester South East","Heterosexual / straight","65","[c]","25170","21690"
"Leaver CS","2023","Greater Manchester South East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Heterosexual / straight","160","[c]","30620","25880"
"Leaver CS","2023","Greater Manchester South West","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Unknown","500","[c]","30230","25880"
"Leaver CS","2023","Gwent Valleys","Heterosexual / straight","80","[c]","26670","21690"
"Leaver CS","2023","Gwent Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwynedd","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Heterosexual / straight","115","[c]","31260","31060"
"Leaver CS","2023","Hackney and Newham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Hackney and Newham","Unknown","325","[c]","29930","27820"
"Leaver CS","2023","Haringey and Islington","Heterosexual / straight","115","[c]","31190","31060"
"Leaver CS","2023","Haringey and Islington","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Haringey and Islington","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","Heterosexual / straight","145","[c]","32150","31060"
"Leaver CS","2023","Harrow and Hillingdon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Harrow and Hillingdon","Undeclared","35","[c]","36630","31910"
"Leaver CS","2023","Harrow and Hillingdon","Unknown","60","[c]","29640","29750"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Hartlepool and Stockton-on-Tees","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Heterosexual / straight","100","[c]","31640","29290"
"Leaver CS","2023","Heart of Essex","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Heart of Essex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Heterosexual / straight","45","[c]","29910","27470"
"Leaver CS","2023","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, County of","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","Heterosexual / straight","240","[c]","33880","29290"
"Leaver CS","2023","Hertfordshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Hertfordshire CC","Unknown","80","[c]","37150","32520"
"Leaver CS","2023","Hounslow and Richmond upon Thames","Heterosexual / straight","230","[c]","31760","29980"
"Leaver CS","2023","Hounslow and Richmond upon Thames","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Hounslow and Richmond upon Thames","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Hounslow and Richmond upon Thames","Unknown","105","[c]","31560","29630"
"Leaver CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","35","[c]","31650","27570"
"Leaver CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","70","[c]","27080","24940"
"Leaver CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Anglesey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Anglesey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Wight","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Kensington & Chelsea and Hammersmith & Fulham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Kent Thames Gateway","Heterosexual / straight","120","[c]","30580","29290"
"Leaver CS","2023","Kent Thames Gateway","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Kent Thames Gateway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Kent Thames Gateway","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Kingston upon Hull, City of","Heterosexual / straight","100","[c]","27850","25880"
"Leaver CS","2023","Kingston upon Hull, City of","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Kingston upon Hull, City of","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Kingston upon Hull, City of","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Lambeth","Heterosexual / straight","285","[c]","44370","40070"
"Leaver CS","2023","Lambeth","LGBO","35","[c]","42680","37660"
"Leaver CS","2023","Lambeth","Undeclared","35","[c]","44570","38590"
"Leaver CS","2023","Lambeth","Unknown","55","[c]","45710","43640"
"Leaver CS","2023","Lancaster and Wyre","Heterosexual / straight","55","[c]","32950","25190"
"Leaver CS","2023","Lancaster and Wyre","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancaster and Wyre","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancaster and Wyre","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Leeds","Heterosexual / straight","550","[c]","35640","29970"
"Leaver CS","2023","Leeds","LGBO","55","[c]","31800","27570"
"Leaver CS","2023","Leeds","Undeclared","80","[c]","36540","31220"
"Leaver CS","2023","Leeds","Unknown","510","[c]","39280","32160"
"Leaver CS","2023","Leicester","Heterosexual / straight","145","[c]","27960","25120"
"Leaver CS","2023","Leicester","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicester","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Leicester","Unknown","55","[c]","23420","21780"
"Leaver CS","2023","Leicestershire CC and Rutland","Heterosexual / straight","170","[c]","29470","26460"
"Leaver CS","2023","Leicestershire CC and Rutland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire CC and Rutland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire CC and Rutland","Unknown","65","[c]","22270","21780"
"Leaver CS","2023","Lewisham and Southwark","Heterosexual / straight","100","[c]","34060","31060"
"Leaver CS","2023","Lewisham and Southwark","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Lewisham and Southwark","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lewisham and Southwark","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire CC","Heterosexual / straight","245","[c]","29330","27570"
"Leaver CS","2023","Lincolnshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire CC","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire CC","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Lisburn and Castlereagh","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lisburn and Castlereagh","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Liverpool","Heterosexual / straight","310","[c]","28760","26160"
"Leaver CS","2023","Liverpool","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Liverpool","Undeclared","35","[c]","27040","26350"
"Leaver CS","2023","Liverpool","Unknown","430","[c]","25770","22400"
"Leaver CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Luton","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Luton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Luton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Manchester","Heterosexual / straight","445","[c]","35470","30450"
"Leaver CS","2023","Manchester","LGBO","60","[c]","32600","30330"
"Leaver CS","2023","Manchester","Undeclared","65","[c]","31540","27140"
"Leaver CS","2023","Manchester","Unknown","165","[c]","34350","28120"
"Leaver CS","2023","Medway","Heterosexual / straight","125","[c]","29850","29290"
"Leaver CS","2023","Medway","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Medway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Medway","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","35","[c]","34470","31980"
"Leaver CS","2023","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merton, Kingston upon Thames and Sutton","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Merton, Kingston upon Thames and Sutton","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Mid Kent","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Mid Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mid Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Mid Kent","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Mid Lancashire","Heterosexual / straight","210","[c]","27080","23080"
"Leaver CS","2023","Mid Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mid Lancashire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Mid Lancashire","Unknown","165","[c]","23970","21690"
"Leaver CS","2023","Milton Keynes","Heterosexual / straight","190","[c]","34670","29570"
"Leaver CS","2023","Milton Keynes","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Milton Keynes","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Milton Keynes","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Monmouthshire and Newport","Heterosexual / straight","295","[c]","32520","27840"
"Leaver CS","2023","Monmouthshire and Newport","LGBO","35","[c]","29810","28120"
"Leaver CS","2023","Monmouthshire and Newport","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Monmouthshire and Newport","Unknown","135","[c]","35600","30470"
"Leaver CS","2023","Na h-Eileanan Siar","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Newry, Mourne and Down","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Hampshire","Heterosexual / straight","95","[c]","31350","27450"
"Leaver CS","2023","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Hampshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","North Hampshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","North Lanarkshire","Heterosexual / straight","65","[c]","26590","21690"
"Leaver CS","2023","North Lanarkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Lanarkshire","Unknown","65","[c]","26160","22080"
"Leaver CS","2023","North Northamptonshire","Heterosexual / straight","35","[c]","26300","26120"
"Leaver CS","2023","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North Nottinghamshire","Heterosexual / straight","80","[c]","31320","27840"
"Leaver CS","2023","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","North Nottinghamshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","North Yorkshire CC","Heterosexual / straight","135","[c]","35590","28120"
"Leaver CS","2023","North Yorkshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","North Yorkshire CC","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","North Yorkshire CC","Unknown","35","[c]","28780","26410"
"Leaver CS","2023","North and North East Lincolnshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North and North East Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","North and West Norfolk","Heterosexual / straight","60","[c]","29760","27570"
"Leaver CS","2023","North and West Norfolk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North and West Norfolk","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","North and West Norfolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Norwich and East Norfolk","Heterosexual / straight","140","[c]","30140","27570"
"Leaver CS","2023","Norwich and East Norfolk","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Norwich and East Norfolk","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Norwich and East Norfolk","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Nottingham","Heterosexual / straight","330","[c]","30770","27570"
"Leaver CS","2023","Nottingham","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Nottingham","Undeclared","50","[c]","30950","27570"
"Leaver CS","2023","Nottingham","Unknown","340","[c]","29470","24920"
"Leaver CS","2023","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Heterosexual / straight","80","[c]","51140","43890"
"Leaver CS","2023","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","65","[c]","49800","48690"
"Leaver CS","2023","Oxfordshire CC","Heterosexual / straight","215","[c]","36320","28120"
"Leaver CS","2023","Oxfordshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Unknown","80","[c]","28240","23710"
"Leaver CS","2023","Perth and Kinross, and Stirling","Heterosexual / straight","35","[c]","31470","28490"
"Leaver CS","2023","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Unknown","70","[c]","31870","29560"
"Leaver CS","2023","Peterborough","Heterosexual / straight","90","[c]","28440","27480"
"Leaver CS","2023","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Heterosexual / straight","200","[c]","34680","31470"
"Leaver CS","2023","Plymouth","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Unknown","80","[c]","30700","27500"
"Leaver CS","2023","Portsmouth","Heterosexual / straight","200","[c]","32360","27570"
