"Status","Year","Disability","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Transport Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","London","London","40","[c]","41870","33790"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","South East (England)","Outside London","40","[c]","30370","25930"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Wales","Outside London","35","[c]","34970","31660"
"Leaver CS","2023","Declared disabled","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Revenue Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","Outside London","45","[c]","32850","29100"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Building Digital UK","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","London","320","[c]","52680","54700"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Scotland","Outside London","35","[c]","37360","33020"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","35","[c]","32280","29750"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Companies House","Wales","Outside London","55","[c]","34850","31350"
"Leaver CS","2023","Declared non-disabled","Companies House","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","London","London","100","[c]","54770","53370"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Commercial Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scotland","Outside London","105","[c]","33910","24490"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","London","London","75","[c]","38910","28870"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","North West (England)","Outside London","35","[c]","41730","38760"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","South East (England)","Outside London","30","[c]","40780","33670"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Crown Prosecution Service","Yorkshire and The Humber","Outside London","30","[c]","38790","30020"
"Leaver CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Electronics and Components Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Scotland","Outside London","45","[c]","31860","26380"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","South East (England)","Outside London","35","[c]","33830","31480"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","South West (England)","Outside London","495","[c]","40060","35800"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Equipment and Support","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","355","[c]","49230","53370"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","London","140","[c]","44970","39620"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","London","65","[c]","52820","55020"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","Outside London","45","[c]","43790","39370"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","160","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","London","London","90","[c]","45100","41730"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","London","135","[c]","47380","42160"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","London","London","130","[c]","52190","54650"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","290","[c]","26960","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East of England","Outside London","360","[c]","28550","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","London","745","[c]","33330","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","515","[c]","28140","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","945","[c]","27940","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","545","[c]","24720","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","530","[c]","27080","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","400","[c]","26030","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","35","[c]","27880","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","Outside London","340","[c]","24610","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","505","[c]","25550","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","470","[c]","29610","27570"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
