"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Southern Scotland","Heterosexual / straight","545","510","35220","31940"
"In post","2023","Unknown","Unknown","Southern Scotland","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Southern Scotland","Undeclared","30","30","35270","31940"
"In post","2023","Unknown","Unknown","Southern Scotland","Unknown","465","440","31270","29100"
"In post","2023","Unknown","Unknown","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Central Scotland","Heterosexual / straight","2925","2825","43170","38330"
"In post","2023","Unknown","Unknown","West Central Scotland","LGBO","325","320","37270","33520"
"In post","2023","Unknown","Unknown","West Central Scotland","Undeclared","165","160","43290","38330"
"In post","2023","Unknown","Unknown","West Central Scotland","Unknown","1875","1800","35910","29450"
"In post","2023","Unknown","Unknown","West Midlands","Heterosexual / straight","30","30","34600","31280"
"In post","2023","Unknown","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","West Wales and The Valleys","Heterosexual / straight","35","35","31380","28120"
"In post","2023","Unknown","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","West Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","West Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","East Wales","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","East Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - West","Heterosexual / straight","75","[c]","38890","33210"
"Leaver CS","2023","Analysis","Economics","Inner London - West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","East Anglia","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","105","[c]","35320","30650"
"Leaver CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","Unknown","55","[c]","37460","39890"
"Leaver CS","2023","Analysis","Science and Engineering","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
