"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Legal","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Inner London - East","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Inner London - East","EO","35","35","32000","32540"
"In post","2023","Declared non-disabled","Legal","Inner London - East","G6/G7","310","300","68130","66710"
"In post","2023","Declared non-disabled","Legal","Inner London - East","SCS level","45","45","102620","1e+05"
"In post","2023","Declared non-disabled","Legal","Inner London - East","SEO/HEO","80","75","40440","39790"
"In post","2023","Declared non-disabled","Legal","Inner London - West","AA/AO","230","210","24250","24480"
"In post","2023","Declared non-disabled","Legal","Inner London - West","EO","495","475","29540","28870"
"In post","2023","Declared non-disabled","Legal","Inner London - West","G6/G7","1745","1615","61730","63370"
"In post","2023","Declared non-disabled","Legal","Inner London - West","SCS level","235","220","87700","81670"
"In post","2023","Declared non-disabled","Legal","Inner London - West","SEO/HEO","290","285","38490","38860"
"In post","2023","Declared non-disabled","Legal","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Kent","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Kent","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Kent","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Kent","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lancashire","AA/AO","35","35","22770","22870"
"In post","2023","Declared non-disabled","Legal","Lancashire","EO","45","45","28470","28850"
"In post","2023","Declared non-disabled","Legal","Lancashire","G6/G7","65","60","57850","56450"
"In post","2023","Declared non-disabled","Legal","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lancashire","SEO/HEO","30","30","36890","35990"
"In post","2023","Declared non-disabled","Legal","Leicestershire, Rutland and Northamptonshire","AA/AO","30","30","22300","22870"
"In post","2023","Declared non-disabled","Legal","Leicestershire, Rutland and Northamptonshire","EO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","55","50","54900","53750"
"In post","2023","Declared non-disabled","Legal","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lincolnshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Merseyside","AA/AO","65","60","22530","22870"
"In post","2023","Declared non-disabled","Legal","Merseyside","EO","65","65","27760","27400"
"In post","2023","Declared non-disabled","Legal","Merseyside","G6/G7","120","115","57420","56450"
"In post","2023","Declared non-disabled","Legal","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Merseyside","SEO/HEO","40","35","36400","35000"
"In post","2023","Declared non-disabled","Legal","North Eastern Scotland","G6/G7","30","30","59990","55990"
"In post","2023","Declared non-disabled","Legal","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","North Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","North Yorkshire","EO","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","North Yorkshire","G6/G7","30","30","65810","66970"
"In post","2023","Declared non-disabled","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","North Yorkshire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northumberland, and Tyne and Wear","AA/AO","50","45","22370","22870"
"In post","2023","Declared non-disabled","Legal","Northumberland, and Tyne and Wear","EO","45","40","28350","28130"
"In post","2023","Declared non-disabled","Legal","Northumberland, and Tyne and Wear","G6/G7","75","75","57590","56450"
"In post","2023","Declared non-disabled","Legal","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Northumberland, and Tyne and Wear","SEO/HEO","45","45","35490","35000"
"In post","2023","Declared non-disabled","Legal","Outer London - East and North East","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - East and North East","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - South","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - South","G6/G7","50","45","71100","71500"
"In post","2023","Declared non-disabled","Legal","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - South","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Shropshire and Staffordshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Shropshire and Staffordshire","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Shropshire and Staffordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","South Yorkshire","AA/AO","40","35","22630","22870"
"In post","2023","Declared non-disabled","Legal","South Yorkshire","EO","30","30","27890","27840"
"In post","2023","Declared non-disabled","Legal","South Yorkshire","G6/G7","40","35","58350","56450"
"In post","2023","Declared non-disabled","Legal","South Yorkshire","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Southern Scotland","G6/G7","85","80","59390","55990"
"In post","2023","Declared non-disabled","Legal","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Surrey, East and West Sussex","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Surrey, East and West Sussex","EO","30","30","29400","29790"
"In post","2023","Declared non-disabled","Legal","Surrey, East and West Sussex","G6/G7","50","45","62250","63370"
"In post","2023","Declared non-disabled","Legal","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Surrey, East and West Sussex","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tees Valley and Durham","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tees Valley and Durham","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tees Valley and Durham","G6/G7","55","50","58240","56450"
"In post","2023","Declared non-disabled","Legal","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tees Valley and Durham","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Central Scotland","G6/G7","270","250","62060","60000"
"In post","2023","Declared non-disabled","Legal","West Central Scotland","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Central Scotland","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Midlands","AA/AO","90","85","22880","22870"
"In post","2023","Declared non-disabled","Legal","West Midlands","EO","80","75","28070","28100"
"In post","2023","Declared non-disabled","Legal","West Midlands","G6/G7","185","175","57930","56450"
"In post","2023","Declared non-disabled","Legal","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Midlands","SEO/HEO","65","60","37310","35000"
"In post","2023","Declared non-disabled","Legal","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Wales and The Valleys","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Wales and The Valleys","G6/G7","35","30","57450","56450"
"In post","2023","Declared non-disabled","Legal","West Wales and The Valleys","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Yorkshire","AA/AO","75","65","22580","22870"
"In post","2023","Declared non-disabled","Legal","West Yorkshire","EO","105","95","27940","28120"
"In post","2023","Declared non-disabled","Legal","West Yorkshire","G6/G7","260","240","57900","56450"
"In post","2023","Declared non-disabled","Legal","West Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","West Yorkshire","SEO/HEO","110","105","36490","35000"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","AA/AO","680","635","26850","25610"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","EO","730","665","30010","29830"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","G6/G7","110","105","63750","60050"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","SEO/HEO","375","360","39450","38780"
"In post","2023","Declared non-disabled","No function","Bedfordshire and Hertfordshire","Unknown","260","240","30740","29050"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","1235","1160","26940","24220"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","905","840","30620","29470"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","195","185","64750","59820"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","SCS level","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","625","600","39670","38790"
"In post","2023","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","360","335","32010","30810"
"In post","2023","Declared non-disabled","No function","Cheshire","AA/AO","695","625","25450","23230"
"In post","2023","Declared non-disabled","No function","Cheshire","EO","490","455","30340","28120"
"In post","2023","Declared non-disabled","No function","Cheshire","G6/G7","120","120","60560","58900"
"In post","2023","Declared non-disabled","No function","Cheshire","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Cheshire","SEO/HEO","425","405","40340","40440"
"In post","2023","Declared non-disabled","No function","Cheshire","Unknown","250","240","30050","27530"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","AA/AO","365","325","21760","21690"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","EO","325","295","27910","28120"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","G6/G7","40","40","61280","57220"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","SEO/HEO","130","125","36580","34300"
"In post","2023","Declared non-disabled","No function","Cornwall and Isles of Scilly","Unknown","70","60","29630","25300"
"In post","2023","Declared non-disabled","No function","Cumbria","AA/AO","310","290","24030","22150"
"In post","2023","Declared non-disabled","No function","Cumbria","EO","195","175","28350","28120"
"In post","2023","Declared non-disabled","No function","Cumbria","G6/G7","40","40","60820","59340"
