"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Outside London","Unknown","55","[c]","27710","25750"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","Heterosexual / straight","85","[c]","40530","35010"
"New entrant CS","2023","No function","International Trade","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","London","Unknown","40","[c]","43510","41550"
"New entrant CS","2023","No function","International Trade","Outside London","Heterosexual / straight","230","[c]","41110","41850"
"New entrant CS","2023","No function","International Trade","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","International Trade","Outside London","Unknown","90","[c]","41940","42190"
"New entrant CS","2023","No function","Knowledge and Information Management","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Outside London","Heterosexual / straight","100","[c]","50310","40590"
"New entrant CS","2023","No function","Medicine","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Outside London","Unknown","155","[c]","48050","36320"
"New entrant CS","2023","No function","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","London","Heterosexual / straight","1205","[c]","31940","29750"
"New entrant CS","2023","No function","Operational Delivery","London","LGBO","135","[c]","31150","29750"
"New entrant CS","2023","No function","Operational Delivery","London","Undeclared","105","[c]","31180","29660"
"New entrant CS","2023","No function","Operational Delivery","London","Unknown","2010","[c]","29800","29280"
"New entrant CS","2023","No function","Operational Delivery","Outside London","Heterosexual / straight","12700","[c]","25580","23640"
"New entrant CS","2023","No function","Operational Delivery","Outside London","LGBO","1435","[c]","25180","23640"
"New entrant CS","2023","No function","Operational Delivery","Outside London","Undeclared","680","[c]","25410","23640"
"New entrant CS","2023","No function","Operational Delivery","Outside London","Unknown","11065","[c]","24920","23230"
"New entrant CS","2023","No function","Operational Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Heterosexual / straight","55","[c]","28370","28120"
"New entrant CS","2023","No function","Operational Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Delivery","Unknown","Unknown","80","[c]","25090","23230"
"New entrant CS","2023","No function","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Operational Research","Outside London","Unknown","75","[c]","22650","22520"
"New entrant CS","2023","No function","Other","London","Heterosexual / straight","65","[c]","34820","29840"
"New entrant CS","2023","No function","Other","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","London","Unknown","65","[c]","31150","29750"
"New entrant CS","2023","No function","Other","Outside London","Heterosexual / straight","275","[c]","27620","22260"
"New entrant CS","2023","No function","Other","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Outside London","Unknown","270","[c]","26510","22400"
"New entrant CS","2023","No function","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","Heterosexual / straight","60","[c]","47560","43740"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Planning Inspectors","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","London","Heterosexual / straight","550","[c]","38360","35020"
"New entrant CS","2023","No function","Policy","London","LGBO","135","[c]","38770","35040"
"New entrant CS","2023","No function","Policy","London","Undeclared","105","[c]","37170","33830"
"New entrant CS","2023","No function","Policy","London","Unknown","335","[c]","41670","35040"
"New entrant CS","2023","No function","Policy","Outside London","Heterosexual / straight","460","[c]","36970","31770"
"New entrant CS","2023","No function","Policy","Outside London","LGBO","75","[c]","33850","31120"
"New entrant CS","2023","No function","Policy","Outside London","Undeclared","55","[c]","36770","31880"
"New entrant CS","2023","No function","Policy","Outside London","Unknown","180","[c]","32390","31120"
"New entrant CS","2023","No function","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","London","Unknown","45","[c]","41650","36000"
"New entrant CS","2023","No function","Project Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Project Delivery","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Outside London","Heterosexual / straight","85","[c]","28770","28480"
"New entrant CS","2023","No function","Psychology","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","Outside London","Unknown","35","[c]","32280","28480"
"New entrant CS","2023","No function","Science and Engineering","London","Heterosexual / straight","30","[c]","41020","40880"
"New entrant CS","2023","No function","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","London","Unknown","40","[c]","42520","36930"
"New entrant CS","2023","No function","Science and Engineering","Outside London","Heterosexual / straight","425","[c]","35650","33000"
"New entrant CS","2023","No function","Science and Engineering","Outside London","LGBO","45","[c]","30280","27540"
"New entrant CS","2023","No function","Science and Engineering","Outside London","Undeclared","45","[c]","34830","33000"
"New entrant CS","2023","No function","Science and Engineering","Outside London","Unknown","250","[c]","30030","27540"
"New entrant CS","2023","No function","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Science and Engineering","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
