"Status","Year","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Harrow and Hillingdon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","EO","Heterosexual / straight","75","[c]","27150","27570"
"Leaver Dept.","2023","Leeds","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","EO","Unknown","55","[c]","26750","27570"
"Leaver Dept.","2023","Leeds","G6/G7","Heterosexual / straight","55","[c]","56360","52130"
"Leaver Dept.","2023","Leeds","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SEO/HEO","Heterosexual / straight","110","[c]","35770","36050"
"Leaver Dept.","2023","Leeds","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","SEO/HEO","Unknown","80","[c]","33730","33110"
"Leaver Dept.","2023","Leeds","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire CC and Rutland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lewisham and Southwark","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
