"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","East of England","10","10","[c]","[c]"
"In post","2023","Mixed","Security","Security","London","30","30","[c]","[c]"
"In post","2023","Mixed","Security","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","Scotland","10","10","[c]","[c]"
"In post","2023","Mixed","Security","Security","South East (England)","20","20","[c]","[c]"
"In post","2023","Mixed","Security","Security","South West (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Scotland","5","5","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Security","Unknown","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Human Resources","Wales","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Legal","Wales","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","Wales","10","10","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","South West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","Wales","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","London","25","20","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Wales","25","25","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Policy","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Mixed","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","South East (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","South West (England)","20","20","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","London","65","65","32350","30130"
"In post","2023","Mixed","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Scotland","145","140","42890","38330"
"In post","2023","Mixed","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","London","25","20","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Analysis","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
