"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","HEO","445","430","33130","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SCS level","15","15","102530","93140"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SEO","680","640","40150","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","AA","10","10","20020","20290"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","AO","620","555","22730","23100"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","EO","770","720","27150","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","G6","105","100","68190","68210"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","G7","445","425","59270","60460"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","HEO","485","460","34210","32700"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SCS level","30","30","78610","75330"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SEO","625","600","43470","42770"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","AA","20","20","20200","20200"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","AO","130","120","22180","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","EO","110","105","26300","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","G6","35","35","64750","62850"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","G7","130","125","52100","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","HEO","225","220","32830","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","SCS level","10","10","88280","81350"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","SEO","190","180","41250","40490"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","AO","25","25","22110","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","EO","35","35","25720","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","G7","10","10","53650","55550"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","HEO","75","65","33850","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","SEO","45","45","43050","42460"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","AO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","EO","135","135","28420","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","G6","215","210","65730","64700"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","G7","605","595","54990","53130"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","HEO","570","560","37390","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","SCS level","110","105","87300","79000"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","HEO","15","15","34070","32640"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","EO","15","15","25190","24780"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","G6","10","10","62780","62770"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","G7","55","50","52720","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","HEO","75","75","34300","33830"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","HEO","10","10","34030","33130"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","HEO","10","10","35090","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","G7","10","10","52910","53450"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
