"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Registers of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Registers of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Revenue Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Revenue Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Revenue Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Revenue Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Fiscal Commission","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Fiscal Commission","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Housing Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Prison Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Prison Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Prison Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Prison Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Security Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Security Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Security Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Security Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Standards and Testing Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Standards and Testing Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Teaching Regulation Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Teaching Regulation Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Transport Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Transport Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Transport Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Transport Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Debt Management Office","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Debt Management Office","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Hydrographic Office","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Hydrographic Office","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Vehicle Certification Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Vehicle Certification Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
