"Status","Year","Disability","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Companies House","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Cardiff and Vale of Glamorgan","Outside London","100","90","31750","25700"
"In post","2023","Declared disabled","Companies House","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Tower Hamlets","London","45","45","55100","44310"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Glasgow City","Outside London","45","40","25310","25830"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Liverpool","Outside London","35","35","39660","39860"
"In post","2023","Declared disabled","Crown Commercial Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Norwich and East Norfolk","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","40","35","43710","37940"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","50","45","37120","28700"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Bedford","Outside London","[c]","[c]","[c]","[c]"
