"Status","Year","Region_ITL2","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","EO","Female","45","[c]","27380","28120"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","EO","Male","40","[c]","27220","27570"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Female","55","[c]","35300","34310"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","AA/AO","Female","40","[c]","21820","21690"
"Leaver Dept.","2023","Devon","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","AA/AO","Female","60","[c]","21540","21690"
"Leaver Dept.","2023","East Wales","Outside London","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","EO","Female","80","[c]","26390","25880"
"Leaver Dept.","2023","East Wales","Outside London","EO","Male","40","[c]","27110","27570"
"Leaver Dept.","2023","East Wales","Outside London","G6/G7","Female","35","[c]","54730","51770"
"Leaver Dept.","2023","East Wales","Outside London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","SEO/HEO","Female","135","[c]","35350","33130"
"Leaver Dept.","2023","East Wales","Outside London","SEO/HEO","Male","85","[c]","36860","37690"
"Leaver Dept.","2023","East Wales","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Outside London","AA/AO","Female","110","[c]","21920","21690"
"Leaver Dept.","2023","Eastern Scotland","Outside London","AA/AO","Male","60","[c]","22340","21690"
"Leaver Dept.","2023","Eastern Scotland","Outside London","EO","Female","80","[c]","28250","27570"
"Leaver Dept.","2023","Eastern Scotland","Outside London","EO","Male","55","[c]","28200","28120"
"Leaver Dept.","2023","Eastern Scotland","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Outside London","SEO/HEO","Female","45","[c]","38620","38250"
"Leaver Dept.","2023","Eastern Scotland","Outside London","SEO/HEO","Male","45","[c]","38670","37710"
"Leaver Dept.","2023","Essex","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Female","45","[c]","22200","21780"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Female","50","[c]","27260","27570"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Female","65","[c]","55660","54020"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Male","55","[c]","57680","55620"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Female","145","[c]","37070","37590"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Male","105","[c]","36900","35320"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Outside London","AA/AO","Female","100","[c]","21560","21780"
"Leaver Dept.","2023","Greater Manchester","Outside London","AA/AO","Male","70","[c]","21640","21690"
"Leaver Dept.","2023","Greater Manchester","Outside London","EO","Female","110","[c]","27210","27570"
"Leaver Dept.","2023","Greater Manchester","Outside London","EO","Male","95","[c]","27170","27610"
"Leaver Dept.","2023","Greater Manchester","Outside London","G6/G7","Female","50","[c]","55670","52370"
"Leaver Dept.","2023","Greater Manchester","Outside London","G6/G7","Male","45","[c]","56890","54130"
"Leaver Dept.","2023","Greater Manchester","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Outside London","SEO/HEO","Female","140","[c]","35070","34170"
"Leaver Dept.","2023","Greater Manchester","Outside London","SEO/HEO","Male","130","[c]","34950","33370"
"Leaver Dept.","2023","Greater Manchester","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","AA/AO","Female","40","[c]","21790","21200"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","SEO/HEO","Female","55","[c]","34740","33650"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","SEO/HEO","Male","50","[c]","36630","37720"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","London","AA/AO","Female","40","[c]","25260","25480"
"Leaver Dept.","2023","Inner London - East","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","London","EO","Female","115","[c]","31160","31060"
"Leaver Dept.","2023","Inner London - East","London","EO","Male","75","[c]","30700","31060"
"Leaver Dept.","2023","Inner London - East","London","G6/G7","Female","60","[c]","62130","60640"
"Leaver Dept.","2023","Inner London - East","London","G6/G7","Male","60","[c]","59560","56640"
"Leaver Dept.","2023","Inner London - East","London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","London","SEO/HEO","Female","180","[c]","36950","35650"
"Leaver Dept.","2023","Inner London - East","London","SEO/HEO","Male","140","[c]","37220","35410"
"Leaver Dept.","2023","Inner London - East","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","London","AA/AO","Female","75","[c]","24600","25280"
"Leaver Dept.","2023","Inner London - West","London","AA/AO","Male","60","[c]","25130","24700"
"Leaver Dept.","2023","Inner London - West","London","EO","Female","350","[c]","28870","28420"
"Leaver Dept.","2023","Inner London - West","London","EO","Male","230","[c]","29100","28850"
"Leaver Dept.","2023","Inner London - West","London","G6/G7","Female","835","[c]","58990","56430"
"Leaver Dept.","2023","Inner London - West","London","G6/G7","Male","715","[c]","59080","56430"
"Leaver Dept.","2023","Inner London - West","London","SCS level","Female","130","[c]","84620","78840"
"Leaver Dept.","2023","Inner London - West","London","SCS level","Male","140","[c]","92830","82120"
"Leaver Dept.","2023","Inner London - West","London","SEO/HEO","Female","1525","[c]","37030","35650"
"Leaver Dept.","2023","Inner London - West","London","SEO/HEO","Male","1145","[c]","37050","35750"
"Leaver Dept.","2023","Inner London - West","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","EO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","EO","Female","35","[c]","27810","28120"
"Leaver Dept.","2023","Lancashire","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","SEO/HEO","Female","35","[c]","37610","37340"
"Leaver Dept.","2023","Lancashire","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","AA/AO","Female","130","[c]","21900","21780"
"Leaver Dept.","2023","Merseyside","Outside London","AA/AO","Male","75","[c]","21770","21780"
"Leaver Dept.","2023","Merseyside","Outside London","EO","Female","85","[c]","27230","27570"
"Leaver Dept.","2023","Merseyside","Outside London","EO","Male","65","[c]","27180","27370"
"Leaver Dept.","2023","Merseyside","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","SEO/HEO","Female","75","[c]","34600","33100"
"Leaver Dept.","2023","Merseyside","Outside London","SEO/HEO","Male","50","[c]","35410","34170"
"Leaver Dept.","2023","Merseyside","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
