"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East Midlands (England)","Heterosexual / straight","45","[c]","26630","23640"
"New entrant CS","2023","Mixed","No function","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East of England","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","London","Heterosexual / straight","145","[c]","34560","32110"
"New entrant CS","2023","Mixed","No function","London","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North West (England)","Heterosexual / straight","70","[c]","25860","23640"
"New entrant CS","2023","Mixed","No function","North West (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South East (England)","Heterosexual / straight","60","[c]","25830","24320"
"New entrant CS","2023","Mixed","No function","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South West (England)","Heterosexual / straight","40","[c]","30000","27320"
"New entrant CS","2023","Mixed","No function","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Wales","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","West Midlands (England)","Heterosexual / straight","50","[c]","24430","23640"
"New entrant CS","2023","Mixed","No function","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","No function","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
