"Status","Year","Disability","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Home Office","West Midlands (England)","Warwickshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Leeds","200","[c]","25030","25750"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Sheffield","835","[c]","25470","25750"
"New entrant CS","2023","Unknown","Home Office","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","London","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Wales","Monmouthshire and Newport","55","[c]","41700","40140"
"New entrant CS","2023","Unknown","Legal Aid Agency","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","North East (England)","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","North West (England)","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","North West (England)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South East (England)","East Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South East (England)","South Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South East (England)","Southampton","40","[c]","35490","31350"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Wales","Isle of Anglesey","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Wales","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","140","[c]","39290","33500"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","Derby","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire CC","65","[c]","29010","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","South Nottinghamshire","40","[c]","33090","33710"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Cambridgeshire CC","100","[c]","31650","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Central Bedfordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Essex Haven Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Hertfordshire CC","35","[c]","34820","30950"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","North and West Norfolk","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","Suffolk CC","30","[c]","28760","24430"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Harrow and Hillingdon","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Westminster","255","[c]","40580","37850"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North East (England)","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Cheshire East","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Lancaster and Wyre","85","[c]","24120","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Liverpool","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","North West (England)","West Cumbria","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Antrim and Newtownabbey","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","Overseas","50","[c]","47470","45690"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","City of Edinburgh","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Clackmannanshire and Fife","35","[c]","28420","27110"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","130","[c]","26780","25350"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Glasgow City","50","[c]","26510","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","55","[c]","24840","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Berkshire","80","[c]","31800","27420"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Buckinghamshire","65","[c]","34210","29470"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","140","[c]","31660","27500"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","East Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","North Hampshire","40","[c]","28890","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Oxfordshire CC","75","[c]","31160","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","180","[c]","31950","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","South Hampshire","60","[c]","27350","27110"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","150","[c]","32760","27500"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","40","[c]","27430","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Devon CC","55","[c]","26040","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Dorset","35","[c]","29490","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire CC","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Plymouth","90","[c]","29250","27140"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Somerset CC","40","[c]","24330","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Wiltshire","250","[c]","33420","27500"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Powys","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, County of","45","[c]","22770","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire","55","[c]","31530","30080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","110","[c]","32980","27140"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Warwickshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","100","[c]","29490","27080"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Tower Hamlets","50","[c]","37280","35410"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Westminster","125","[c]","36100","35410"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","North West (England)","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","30","[c]","32490","31270"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East Midlands (England)","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East of England","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East of England","Heart of Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","East of England","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","London","Lambeth","130","[c]","42760","36140"
"New entrant CS","2023","Unknown","National Crime Agency","London","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","North East (England)","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","North West (England)","Chorley and West Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","North West (England)","Warrington","100","[c]","35580","34670"
"New entrant CS","2023","Unknown","National Crime Agency","Northern Ireland","Belfast","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","Berkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","Medway","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South East (England)","West Sussex (North East)","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","36790","36040"
"New entrant CS","2023","Unknown","National Crime Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
