"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","UK Export Finance","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Operational Delivery","35","35","63500","54750"
"In post","2023","Communications","UK Export Finance","Policy","15","15","65650","64450"
"In post","2023","Communications","UK Statistics Authority","Communications","75","70","42280","37760"
"In post","2023","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Communications","10","5","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Communications","10","10","52210","39050"
"In post","2023","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","Counter Fraud","230","225","47330","41400"
"In post","2023","Counter Fraud","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Commercial","15","15","51970","53530"
"In post","2023","Counter Fraud","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Counter Fraud","25","20","60720","56430"
"In post","2023","Counter Fraud","Cabinet Office","Digital, Data and Technology","30","25","49650","51290"
"In post","2023","Counter Fraud","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Policy","15","10","45070","38050"
"In post","2023","Counter Fraud","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","55","55","43710","38460"
"In post","2023","Counter Fraud","Chancellor's other departments","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","425","400","34300","34870"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Finance","10","10","49300","46630"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Counter Fraud","45","45","31360","31350"
"In post","2023","Counter Fraud","Department for Work and Pensions","Counter Fraud","6235","5625","29240","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Operational Delivery","310","280","30940","28120"
"In post","2023","Counter Fraud","Food Standards Agency","Counter Fraud","45","45","39050","36820"
"In post","2023","Counter Fraud","HM Land Registry","Counter Fraud","5","5","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Counter Fraud","2280","2195","35700","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","230","225","40810","39450"
"In post","2023","Counter Fraud","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","35","35","46340","42510"
"In post","2023","Counter Fraud","HM Revenue and Customs","Legal","1975","1880","35060","34400"
"In post","2023","Counter Fraud","HM Revenue and Customs","Operational Delivery","2895","2685","33850","32540"
"In post","2023","Counter Fraud","HM Revenue and Customs","Operational Research","10","10","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Other","280","255","45040","42140"
"In post","2023","Counter Fraud","HM Revenue and Customs","Tax","1715","1610","42680","36990"
"In post","2023","Counter Fraud","HM Revenue and Customs","Unknown","215","210","35100","34400"
"In post","2023","Counter Fraud","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Counter Fraud","20","20","51450","46470"
"In post","2023","Counter Fraud","Ministry of Justice","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Other","2615","2260","23260","21690"
"In post","2023","Debt","Department for Work and Pensions","Policy","10","10","42010","38470"
"In post","2023","Debt","HM Revenue and Customs","Operational Delivery","4405","4010","25580","22520"
"In post","2023","Debt","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Debt","HM Revenue and Customs","Tax","650","620","23960","22520"
"In post","2023","Debt","HM Revenue and Customs","Unknown","65","60","27290","27650"
"In post","2023","Debt","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","200","195","45130","40540"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Knowledge and Information Management","45","45","39940","34720"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Project Delivery","45","45","38330","38940"
"In post","2023","Digital, Data & Technology","Cabinet Office","Commercial","15","15","50460","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office","Communications","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","1025","1005","49150","51290"
"In post","2023","Digital, Data & Technology","Cabinet Office","Economics","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Human Resources","45","45","47030","41870"
"In post","2023","Digital, Data & Technology","Cabinet Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Policy","35","35","47790","41870"
"In post","2023","Digital, Data & Technology","Cabinet Office","Project Delivery","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","255","250","54260","56430"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","15","15","56940","55920"
"In post","2023","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","60","55","36980","31360"
"In post","2023","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","70","70","55870","55130"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","1045","1025","43250","41060"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","40","40","40910","37440"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","520","500","36250","37420"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Other","105","100","32500","37420"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","30","30","60500","64000"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","530","495","41200","39750"
"In post","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","30","30","59650","54500"
"In post","2023","Digital, Data & Technology","Department for Education","Commercial","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Digital, Data and Technology","955","935","43410","38210"
"In post","2023","Digital, Data & Technology","Department for Education","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Finance","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Education","Geography","[c]","[c]","[c]","[c]"
