"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Home Office","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Monmouthshire and Newport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Birmingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Solihull","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Solihull","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Leeds","Heterosexual / straight","35","[c]","27410","26480"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Leeds","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Sheffield","Heterosexual / straight","100","[c]","30870","26040"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Sheffield","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Sheffield","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Yorkshire and The Humber","Sheffield","Unknown","45","[c]","24270","22400"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","London","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Wales","Monmouthshire and Newport","Heterosexual / straight","45","[c]","36750","32100"
"Leaver CS","2023","Intellectual Property Office","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Wales","Monmouthshire and Newport","Unknown","40","[c]","36750","29580"
"Leaver CS","2023","Legal Aid Agency","East Midlands (England)","Nottingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","East Midlands (England)","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","Westminster","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North East (England)","Tyneside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Liverpool","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","South West (England)","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","West Midlands (England)","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","East of England","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","East Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","South Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","South Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","South Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","Southampton","Heterosexual / straight","50","[c]","43210","40290"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","Southampton","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South East (England)","Southampton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","Hertfordshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","Heterosexual / straight","95","[c]","49450","41190"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","Unknown","40","[c]","58440","55000"
"Leaver CS","2023","Met Office","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South West (England)","Devon CC","Heterosexual / straight","95","[c]","36870","35230"
"Leaver CS","2023","Met Office","South West (England)","Devon CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South West (England)","Devon CC","Undeclared","30","[c]","36750","38930"
"Leaver CS","2023","Met Office","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Derby","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
