"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Property","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Property","East Midlands (England)","85","85","34970","33990"
"In post","2023","40-49","Property","Property","East of England","100","95","36560","34300"
"In post","2023","40-49","Property","Property","London","225","220","47130","43650"
"In post","2023","40-49","Property","Property","North East (England)","75","75","39350","37300"
"In post","2023","40-49","Property","Property","North West (England)","135","130","38230","34310"
"In post","2023","40-49","Property","Property","Northern Ireland","20","20","42020","41750"
"In post","2023","40-49","Property","Property","Overseas","15","15","49280","44680"
"In post","2023","40-49","Property","Property","Scotland","65","65","38210","34980"
"In post","2023","40-49","Property","Property","South East (England)","175","170","40110","37680"
"In post","2023","40-49","Property","Property","South West (England)","170","165","39150","37300"
"In post","2023","40-49","Property","Property","Unknown","10","10","46940","45580"
"In post","2023","40-49","Property","Property","Wales","90","85","37870","33840"
"In post","2023","40-49","Property","Property","West Midlands (England)","135","130","40050","37640"
"In post","2023","40-49","Property","Property","Yorkshire and The Humber","150","145","38830","34860"
"In post","2023","40-49","Property","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","London","10","10","[c]","[c]"
"In post","2023","40-49","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Intelligence Analysis","London","40","40","57020","58910"
"In post","2023","40-49","Security","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Knowledge and Information Management","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","40-49","Security","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Policy","London","5","5","[c]","[c]"
"In post","2023","40-49","Security","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Security","East Midlands (England)","35","35","39120","40880"
"In post","2023","40-49","Security","Security","East of England","125","125","37230","40880"
"In post","2023","40-49","Security","Security","London","315","310","47840","44220"
"In post","2023","40-49","Security","Security","North East (England)","20","20","37730","34170"
"In post","2023","40-49","Security","Security","North West (England)","70","70","35650","34320"
"In post","2023","40-49","Security","Security","Northern Ireland","100","100","23230","22130"
"In post","2023","40-49","Security","Security","Overseas","30","30","38510","37170"
"In post","2023","40-49","Security","Security","Scotland","215","215","36430","40880"
"In post","2023","40-49","Security","Security","South East (England)","380","375","36330","41000"
"In post","2023","40-49","Security","Security","South West (England)","290","285","34040","30760"
"In post","2023","40-49","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Security","Wales","75","75","31320","27450"
"In post","2023","40-49","Security","Security","West Midlands (England)","80","75","35440","29910"
"In post","2023","40-49","Security","Security","Yorkshire and The Humber","135","130","35870","35010"
"In post","2023","40-49","Security","Unknown","London","25","25","51570","43470"
"In post","2023","40-49","Security","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Scotland","35","35","35060","32640"
"In post","2023","40-49","Security","Unknown","South East (England)","10","10","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Yorkshire and The Humber","55","50","31980","27430"
"In post","2023","40-49","Unknown","Communications","Wales","55","50","45910","45970"
"In post","2023","40-49","Unknown","Digital, Data and Technology","Wales","85","80","45440","39690"
"In post","2023","40-49","Unknown","Economics","Wales","15","15","60210","63900"
"In post","2023","40-49","Unknown","Finance","Wales","90","90","49610","49370"
"In post","2023","40-49","Unknown","Human Resources","Wales","40","40","36920","39690"
"In post","2023","40-49","Unknown","Inspector of Education and Training","Wales","10","10","37760","36590"
"In post","2023","40-49","Unknown","Internal Audit","Wales","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Knowledge and Information Management","South East (England)","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Knowledge and Information Management","Wales","35","30","37890","39690"
"In post","2023","40-49","Unknown","Legal","Wales","60","55","64960","63900"
"In post","2023","40-49","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Medicine","London","15","15","61260","67380"
"In post","2023","40-49","Unknown","Medicine","Wales","70","65","49300","45970"
"In post","2023","40-49","Unknown","Operational Delivery","London","20","20","57560","55560"
"In post","2023","40-49","Unknown","Operational Delivery","North East (England)","15","15","40880","37710"
"In post","2023","40-49","Unknown","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Operational Delivery","Northern Ireland","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Operational Delivery","Wales","410","390","41470","39690"
"In post","2023","40-49","Unknown","Operational Delivery","West Midlands (England)","15","15","48070","51460"
"In post","2023","40-49","Unknown","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Other","London","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Other","South East (England)","35","35","51030","49260"
"In post","2023","40-49","Unknown","Other","South West (England)","75","75","54870","59890"
"In post","2023","40-49","Unknown","Other","Unknown","320","320","45890","41630"
"In post","2023","40-49","Unknown","Other","Wales","195","190","46320","45970"
"In post","2023","40-49","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Planning","Wales","20","20","48350","42830"
"In post","2023","40-49","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Policy","London","125","120","57820","55150"
"In post","2023","40-49","Unknown","Policy","North East (England)","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
