"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","National Crime Agency","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","EO","Heterosexual / straight","55","55","32500","30760"
"In post","2023","Digital, Data & Technology","National Crime Agency","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","G6/G7","Heterosexual / straight","35","30","64090","61900"
"In post","2023","Digital, Data & Technology","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","SEO/HEO","Heterosexual / straight","100","95","44770","44610"
"In post","2023","Digital, Data & Technology","National Crime Agency","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","National Crime Agency","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","55","55","38820","41050"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","45","45","59040","56590"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","45","45","38900","39400"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","EO","Heterosexual / straight","35","35","33830","32510"
"In post","2023","Digital, Data & Technology","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","EO","Unknown","35","35","31070","31970"
"In post","2023","Digital, Data & Technology","Scottish Government","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","SEO/HEO","Heterosexual / straight","65","65","43440","42350"
"In post","2023","Digital, Data & Technology","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Scottish Government","SEO/HEO","Unknown","45","45","42950","41980"
"In post","2023","Digital, Data & Technology","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","SEO/HEO","Heterosexual / straight","55","50","41690","41000"
"In post","2023","Digital, Data & Technology","The National Archives","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","The National Archives","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
