"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Staffordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Staffordshire CC","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Suffolk CC","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Suffolk CC","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Sunderland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swansea","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swansea","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Telford and Wrekin","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tower Hamlets","London","Female","35","[c]","35190","33400"
"New entrant CS","2023","Declared disabled","Tower Hamlets","London","Male","30","[c]","40090","34110"
"New entrant CS","2023","Declared disabled","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tyneside","Outside London","Female","70","[c]","27230","24070"
"New entrant CS","2023","Declared disabled","Tyneside","Outside London","Male","60","[c]","32920","27650"
"New entrant CS","2023","Declared disabled","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wakefield","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warrington","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warrington","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Northamptonshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Surrey","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Surrey","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (South West)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Westminster","London","Female","240","[c]","36160","30160"
"New entrant CS","2023","Declared disabled","Westminster","London","Male","150","[c]","36320","34480"
"New entrant CS","2023","Declared disabled","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wiltshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wiltshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wirral","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wirral","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wolverhampton","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Worcestershire CC","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Worcestershire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","York","Outside London","Female","35","[c]","27640","25920"
"New entrant CS","2023","Declared disabled","York","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Female","125","[c]","29030","29100"
"New entrant CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Male","75","[c]","30900","29100"
"New entrant CS","2023","Declared non-disabled","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnet","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnet","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Female","105","[c]","25730","23640"
"New entrant CS","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Male","50","[c]","27210","28500"
"New entrant CS","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","265","[c]","30930","28880"
"New entrant CS","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","285","[c]","35430","33000"
"New entrant CS","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedford","Outside London","Female","65","[c]","26000","23230"
"New entrant CS","2023","Declared non-disabled","Bedford","Outside London","Male","35","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Belfast","Outside London","Female","75","[c]","30490","23950"
"New entrant CS","2023","Declared non-disabled","Belfast","Outside London","Male","55","[c]","27370","22520"
"New entrant CS","2023","Declared non-disabled","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Berkshire","Outside London","Female","70","[c]","27920","23640"
"New entrant CS","2023","Declared non-disabled","Berkshire","Outside London","Male","40","[c]","29530","25600"
"New entrant CS","2023","Declared non-disabled","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bexley and Greenwich","London","Female","35","[c]","30280","27640"
"New entrant CS","2023","Declared non-disabled","Bexley and Greenwich","London","Male","30","[c]","33180","32110"
"New entrant CS","2023","Declared non-disabled","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Birmingham","Outside London","Female","490","[c]","28450","22520"
"New entrant CS","2023","Declared non-disabled","Birmingham","Outside London","Male","385","[c]","29540","23230"
"New entrant CS","2023","Declared non-disabled","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Blackburn with Darwen","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Blackburn with Darwen","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Blackpool","Outside London","Female","85","[c]","28130","28120"
"New entrant CS","2023","Declared non-disabled","Blackpool","Outside London","Male","85","[c]","32970","28120"
"New entrant CS","2023","Declared non-disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bradford","Outside London","Female","90","[c]","22900","22520"
"New entrant CS","2023","Declared non-disabled","Bradford","Outside London","Male","85","[c]","22980","22520"
"New entrant CS","2023","Declared non-disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Breckland and South Norfolk","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Breckland and South Norfolk","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brent","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brent","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brighton and Hove","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brighton and Hove","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bristol, City of","Outside London","Female","270","[c]","31510","27650"
"New entrant CS","2023","Declared non-disabled","Bristol, City of","Outside London","Male","195","[c]","32870","28880"
"New entrant CS","2023","Declared non-disabled","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bromley","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bromley","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Buckinghamshire","Outside London","Female","45","[c]","27380","25650"
"New entrant CS","2023","Declared non-disabled","Buckinghamshire","Outside London","Male","45","[c]","30550","32380"
"New entrant CS","2023","Declared non-disabled","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Calderdale and Kirklees","Outside London","Female","35","[c]","27260","23640"
"New entrant CS","2023","Declared non-disabled","Calderdale and Kirklees","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cambridgeshire CC","Outside London","Female","55","[c]","30000","24070"
"New entrant CS","2023","Declared non-disabled","Cambridgeshire CC","Outside London","Male","75","[c]","32900","28880"
"New entrant CS","2023","Declared non-disabled","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Camden and City of London","London","Female","35","[c]","36490","30090"
"New entrant CS","2023","Declared non-disabled","Camden and City of London","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Female","370","[c]","30800","25920"
"New entrant CS","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Male","315","[c]","32430","27650"
"New entrant CS","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Bedfordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Hampshire","Outside London","Female","60","[c]","29220","30880"
"New entrant CS","2023","Declared non-disabled","Central Hampshire","Outside London","Male","75","[c]","31370","30880"
"New entrant CS","2023","Declared non-disabled","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Valleys","Outside London","Female","95","[c]","27040","28120"
"New entrant CS","2023","Declared non-disabled","Central Valleys","Outside London","Male","50","[c]","28910","28120"
"New entrant CS","2023","Declared non-disabled","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire East","Outside London","Female","55","[c]","27540","23640"
"New entrant CS","2023","Declared non-disabled","Cheshire East","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire West and Chester","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire West and Chester","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chorley and West Lancashire","Outside London","Female","70","[c]","26420","24070"
"New entrant CS","2023","Declared non-disabled","Chorley and West Lancashire","Outside London","Male","65","[c]","29810","28880"
"New entrant CS","2023","Declared non-disabled","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","City of Edinburgh","Outside London","Female","305","[c]","34280","29940"
"New entrant CS","2023","Declared non-disabled","City of Edinburgh","Outside London","Male","195","[c]","35660","31440"
"New entrant CS","2023","Declared non-disabled","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Clackmannanshire and Fife","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Clackmannanshire and Fife","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Conwy and Denbighshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Conwy and Denbighshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Coventry","Outside London","Female","95","[c]","33230","31310"
"New entrant CS","2023","Declared non-disabled","Coventry","Outside London","Male","45","[c]","34270","28120"
"New entrant CS","2023","Declared non-disabled","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Croydon","London","Female","95","[c]","32520","26920"
"New entrant CS","2023","Declared non-disabled","Croydon","London","Male","55","[c]","32990","27280"
"New entrant CS","2023","Declared non-disabled","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Darlington","Outside London","Female","120","[c]","34730","31440"
"New entrant CS","2023","Declared non-disabled","Darlington","Outside London","Male","90","[c]","38720","37690"
"New entrant CS","2023","Declared non-disabled","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derby","Outside London","Female","55","[c]","24540","23640"
"New entrant CS","2023","Declared non-disabled","Derby","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Devon CC","Outside London","Female","195","[c]","28810","25920"
"New entrant CS","2023","Declared non-disabled","Devon CC","Outside London","Male","205","[c]","29980","28120"
"New entrant CS","2023","Declared non-disabled","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dorset","Outside London","Female","65","[c]","26850","24070"
"New entrant CS","2023","Declared non-disabled","Dorset","Outside London","Male","50","[c]","27110","28680"
"New entrant CS","2023","Declared non-disabled","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dudley","Outside London","Female","70","[c]","22060","21690"
"New entrant CS","2023","Declared non-disabled","Dudley","Outside London","Male","40","[c]","22790","21690"
"New entrant CS","2023","Declared non-disabled","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dumfries and Galloway","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dumfries and Galloway","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Durham","Outside London","Female","170","[c]","26260","24070"
"New entrant CS","2023","Declared non-disabled","Durham","Outside London","Male","150","[c]","27340","28880"
"New entrant CS","2023","Declared non-disabled","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ealing","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ealing","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","Male","35","[c]","24300","21690"
"New entrant CS","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Cumbria","Outside London","Female","40","[c]","25880","22150"
"New entrant CS","2023","Declared non-disabled","East Cumbria","Outside London","Male","35","[c]","28740","22150"
"New entrant CS","2023","Declared non-disabled","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","15","[c]","[c]","[c]"
