"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Finance","G7","40","[c]","54210","54210"
"New entrant CS","2023","Declared non-disabled","Finance","HEO","65","[c]","34220","34000"
"New entrant CS","2023","Declared non-disabled","Finance","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","SEO","65","[c]","42080","41780"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","AO","110","[c]","22140","22150"
"New entrant CS","2023","Declared non-disabled","Human Resources","EO","110","[c]","27140","27080"
"New entrant CS","2023","Declared non-disabled","Human Resources","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","G7","50","[c]","53580","54330"
"New entrant CS","2023","Declared non-disabled","Human Resources","HEO","100","[c]","33320","32880"
"New entrant CS","2023","Declared non-disabled","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","SEO","65","[c]","40840","40080"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","G7","130","[c]","75900","77470"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","SEO","130","[c]","49570","47750"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","G7","40","[c]","56380","55680"
"New entrant CS","2023","Declared non-disabled","International Trade","HEO","45","[c]","32900","33240"
"New entrant CS","2023","Declared non-disabled","International Trade","SEO","110","[c]","41760","41910"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","HEO","30","[c]","34080","34000"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","EO","100","[c]","28220","27760"
"New entrant CS","2023","Declared non-disabled","Legal","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","G7","275","[c]","53350","52360"
"New entrant CS","2023","Declared non-disabled","Legal","HEO","50","[c]","41770","45230"
"New entrant CS","2023","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","SEO","110","[c]","39450","38760"
"New entrant CS","2023","Declared non-disabled","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","AA","1290","[c]","22580","23230"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","AO","7540","[c]","25020","22520"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","EO","1355","[c]","27560","27820"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","G7","85","[c]","54380","54000"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","HEO","460","[c]","33340","33120"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","SEO","215","[c]","42620","40980"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Unknown","2330","[c]","23210","23640"
"New entrant CS","2023","Declared non-disabled","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other","AA","45","[c]","18920","19080"
"New entrant CS","2023","Declared non-disabled","Other","AO","360","[c]","21730","21690"
"New entrant CS","2023","Declared non-disabled","Other","EO","65","[c]","27680","27230"
"New entrant CS","2023","Declared non-disabled","Other","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other","HEO","80","[c]","32950","32500"
"New entrant CS","2023","Declared non-disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other","SEO","60","[c]","39930","39500"
"New entrant CS","2023","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","G7","45","[c]","42700","41840"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Policy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Policy","AO","55","[c]","22900","22150"
"New entrant CS","2023","Declared non-disabled","Policy","EO","185","[c]","27310","27790"
"New entrant CS","2023","Declared non-disabled","Policy","G6","40","[c]","66890","65030"
"New entrant CS","2023","Declared non-disabled","Policy","G7","155","[c]","53690","54330"
"New entrant CS","2023","Declared non-disabled","Policy","HEO","425","[c]","33280","33510"
"New entrant CS","2023","Declared non-disabled","Policy","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Policy","SEO","190","[c]","40830","40390"
"New entrant CS","2023","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","EO","90","[c]","26850","26750"
"New entrant CS","2023","Declared non-disabled","Project Delivery","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","G7","100","[c]","52520","52550"
"New entrant CS","2023","Declared non-disabled","Project Delivery","HEO","155","[c]","34090","34110"
"New entrant CS","2023","Declared non-disabled","Project Delivery","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","SEO","100","[c]","41090","41000"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","AO","85","[c]","22620","22520"
"New entrant CS","2023","Declared non-disabled","Property","EO","55","[c]","26920","26020"
"New entrant CS","2023","Declared non-disabled","Property","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","HEO","50","[c]","33220","33910"
"New entrant CS","2023","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Property","SEO","50","[c]","42010","41420"
"New entrant CS","2023","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","EO","65","[c]","28710","28480"
"New entrant CS","2023","Declared non-disabled","Psychology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","AO","45","[c]","23660","22820"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","EO","100","[c]","26880","27320"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","HEO","150","[c]","33210","32800"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","SEO","100","[c]","43000","43400"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","HEO","80","[c]","33530","32460"
"New entrant CS","2023","Declared non-disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","EO","40","[c]","27580","27020"
"New entrant CS","2023","Declared non-disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","HEO","80","[c]","33410","33320"
"New entrant CS","2023","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Statistics","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","EO","50","[c]","27970","27650"
"New entrant CS","2023","Declared non-disabled","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","HEO","75","[c]","35160","34400"
