"Status","Year","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Cabinet Office","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Civil Service Fast Stream","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Attorney General's Departments","35","[c]","35920","28870"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Ministry of Defence","30","[c]","36400","35750"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","40","[c]","37880","33570"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Department for Education","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Department for Transport","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","475","[c]","29530","30930"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Government Actuary's Department","Chancellor's other departments","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Government Legal Department","Attorney General's Departments","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Courts and Tribunals Service","Ministry of Justice","95","[c]","27140","25480"
"Leaver CS","2023","Black","HM Land Registry","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Prison and Probation Service","Ministry of Justice","295","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","130","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Treasury (excl. agencies)","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Health and Safety Executive","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","Home Office","115","[c]","37390","31890"
"Leaver CS","2023","Black","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","55","[c]","34580","33990"
"Leaver CS","2023","Black","Ministry of Justice (excl. agencies)","Ministry of Justice","35","[c]","38420","35410"
"Leaver CS","2023","Black","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","30","[c]","37930","34950"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Public Guardian","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
