"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Attorney General's Departments","45","[c]","45510","50290"
"Leaver CS","2023","30-39","Unknown","Cabinet Office","105","[c]","50340","51900"
"Leaver CS","2023","30-39","Unknown","Chancellor's other departments","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","75","[c]","38870","40050"
"Leaver CS","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Education","70","[c]","42850","37710"
"Leaver CS","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for International Trade","35","[c]","47110","51710"
"Leaver CS","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Transport","85","[c]","29800","26780"
"Leaver CS","2023","30-39","Unknown","Department for Work and Pensions","195","[c]","30180","28120"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care","275","[c]","43650","40880"
"Leaver CS","2023","30-39","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","50","[c]","36010","35040"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs","280","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Treasury","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","210","[c]","32220","26400"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence","320","[c]","37270","35320"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice","585","[c]","33620","25830"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","60","[c]","39080","38020"
"Leaver CS","2023","30-39","Unknown","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scottish Government","210","[c]","33460","31290"
"Leaver CS","2023","30-39","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","50","[c]","36620","32090"
"Leaver CS","2023","30-39","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Welsh Government","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Departments","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions","205","[c]","28850","27570"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","35","[c]","34250","27650"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","50","[c]","38070","34300"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","180","[c]","31920","23630"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","100","[c]","53350","54660"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","90","[c]","57110","56430"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","100","[c]","50990","48540"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","50","[c]","54280","51640"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","140","[c]","30720","26270"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","40","[c]","55280","54780"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Transport","160","[c]","33220","27450"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","825","[c]","28870","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","260","[c]","41760","37420"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Land Registry","35","[c]","42160","39490"
"Leaver CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","265","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Treasury","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Home Office","180","[c]","39290","32160"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Defence","350","[c]","38580","33990"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Justice","790","[c]","35060","25830"
"Leaver CS","2023","40-49","Declared non-disabled","National Crime Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","40","[c]","59060","65190"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","50","[c]","57850","56620"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Government","80","[c]","41330","34730"
"Leaver CS","2023","40-49","Declared non-disabled","The National Archives","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Export Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Statistics Authority","35","[c]","40350","35290"
"Leaver CS","2023","40-49","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Welsh Government","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Transport","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Work and Pensions","45","[c]","28870","27570"
"Leaver CS","2023","40-49","Undeclared","Department of Health and Social Care","40","[c]","49970","41660"
"Leaver CS","2023","40-49","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Defence","35","[c]","37750","34090"
"Leaver CS","2023","40-49","Undeclared","Ministry of Justice","95","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Attorney General's Departments","30","[c]","47830","52700"
"Leaver CS","2023","40-49","Unknown","Cabinet Office","80","[c]","71180","65840"
"Leaver CS","2023","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education","35","[c]","49660","51360"
"Leaver CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Transport","75","[c]","31590","26780"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions","115","[c]","30910","27780"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care","210","[c]","52920","49560"
"Leaver CS","2023","40-49","Unknown","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Land Registry","30","[c]","36640","36200"
"Leaver CS","2023","40-49","Unknown","HM Revenue and Customs","165","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Home Office","140","[c]","34550","26140"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence","225","[c]","39590","39630"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice","270","[c]","37480","26820"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","35","[c]","47220","44700"
"Leaver CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Government","110","[c]","36500","33520"
"Leaver CS","2023","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
