"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Statistics","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outer London - West and North West","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","10","10","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South Yorkshire","Sheffield","Heterosexual / straight","110","105","45170","43250"
"In post","2023","Statistics","South Yorkshire","Sheffield","LGBO","10","10","[c]","[c]"
"In post","2023","Statistics","South Yorkshire","Sheffield","Undeclared","10","10","[c]","[c]"
"In post","2023","Statistics","South Yorkshire","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Tees Valley and Durham","Darlington","Heterosexual / straight","50","50","41190","43250"
"In post","2023","Statistics","Tees Valley and Durham","Darlington","LGBO","5","5","[c]","[c]"
"In post","2023","Statistics","Tees Valley and Durham","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Central Scotland","Glasgow City","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Statistics","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Birmingham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Statistics","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2023","Statistics","West Midlands","Coventry","Heterosexual / straight","35","30","42710","41510"
"In post","2023","Statistics","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Wolverhampton","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Statistics","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Wales and The Valleys","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Yorkshire","Leeds","Heterosexual / straight","55","55","42790","38470"
"In post","2023","Statistics","West Yorkshire","Leeds","LGBO","10","10","[c]","[c]"
"In post","2023","Statistics","West Yorkshire","Leeds","Undeclared","10","10","[c]","[c]"
"In post","2023","Statistics","West Yorkshire","Leeds","Unknown","5","5","[c]","[c]"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","80","75","40950","36990"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","25","20","[c]","[c]"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","30","30","44150","40920"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","840","805","39140","35000"
"In post","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","LGBO","65","65","35410","34700"
"In post","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","Undeclared","100","95","42750","36990"
"In post","2023","Tax","Derbyshire and Nottinghamshire","Nottingham","Unknown","390","370","33450","34400"
"In post","2023","Tax","East Anglia","Suffolk CC","Heterosexual / straight","60","55","40450","35160"
"In post","2023","Tax","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East Anglia","Suffolk CC","Undeclared","15","15","[c]","[c]"
"In post","2023","Tax","East Anglia","Suffolk CC","Unknown","15","15","[c]","[c]"
"In post","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","960","915","36310","34700"
"In post","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","LGBO","95","90","35330","34700"
"In post","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","Undeclared","95","90","38060","35000"
"In post","2023","Tax","East Wales","Cardiff and Vale of Glamorgan","Unknown","460","440","32510","28130"
"In post","2023","Tax","Eastern Scotland","City of Edinburgh","Heterosexual / straight","580","550","36090","34700"
"In post","2023","Tax","Eastern Scotland","City of Edinburgh","LGBO","55","55","30560","27890"
"In post","2023","Tax","Eastern Scotland","City of Edinburgh","Undeclared","65","55","39770","35000"
"In post","2023","Tax","Eastern Scotland","City of Edinburgh","Unknown","240","230","30930","28130"
"In post","2023","Tax","Essex","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","355","335","45210","42140"
"In post","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","35","30","43970","35000"
"In post","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","60","55","46960","42510"
"In post","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","100","95","42380","35000"
"In post","2023","Tax","Greater Manchester","Greater Manchester South West","Heterosexual / straight","965","925","39310","35000"
"In post","2023","Tax","Greater Manchester","Greater Manchester South West","LGBO","75","75","36690","34700"
"In post","2023","Tax","Greater Manchester","Greater Manchester South West","Undeclared","115","110","43900","42140"
"In post","2023","Tax","Greater Manchester","Greater Manchester South West","Unknown","500","480","34270","34700"
"In post","2023","Tax","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","190","170","36610","35000"
"In post","2023","Tax","Hampshire and Isle of Wight","Portsmouth","LGBO","15","10","[c]","[c]"
"In post","2023","Tax","Hampshire and Isle of Wight","Portsmouth","Undeclared","45","40","39410","36160"
"In post","2023","Tax","Hampshire and Isle of Wight","Portsmouth","Unknown","60","55","32690","29730"
"In post","2023","Tax","Inner London - East","Hackney and Newham","Heterosexual / straight","775","730","46110","39880"
"In post","2023","Tax","Inner London - East","Hackney and Newham","LGBO","40","40","44890","39790"
"In post","2023","Tax","Inner London - East","Hackney and Newham","Undeclared","125","120","45930","40350"
"In post","2023","Tax","Inner London - East","Hackney and Newham","Unknown","415","395","42190","39790"
"In post","2023","Tax","Inner London - East","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Inner London - West","Westminster","Heterosexual / straight","70","70","63170","65230"
"In post","2023","Tax","Inner London - West","Westminster","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","Inner London - West","Westminster","Undeclared","10","5","[c]","[c]"
"In post","2023","Tax","Inner London - West","Westminster","Unknown","20","20","[c]","[c]"
"In post","2023","Tax","Kent","East Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Lancashire","Mid Lancashire","Heterosexual / straight","70","55","31980","25090"
"In post","2023","Tax","Lancashire","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","Lancashire","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Tax","Lancashire","Mid Lancashire","Unknown","25","20","[c]","[c]"
"In post","2023","Tax","Merseyside","Liverpool","Heterosexual / straight","815","780","37570","35000"
"In post","2023","Tax","Merseyside","Liverpool","LGBO","75","70","33980","34400"
"In post","2023","Tax","Merseyside","Liverpool","Undeclared","90","85","41040","35070"
"In post","2023","Tax","Merseyside","Liverpool","Unknown","335","315","32540","29730"
"In post","2023","Tax","Merseyside","Sefton","Heterosexual / straight","50","45","41590","42140"
"In post","2023","Tax","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Merseyside","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Merseyside","Sefton","Unknown","10","10","[c]","[c]"
"In post","2023","Tax","Northern Ireland","Belfast","Heterosexual / straight","515","490","38920","35000"
"In post","2023","Tax","Northern Ireland","Belfast","LGBO","35","35","32880","34400"
"In post","2023","Tax","Northern Ireland","Belfast","Undeclared","35","30","37770","34700"
"In post","2023","Tax","Northern Ireland","Belfast","Unknown","165","155","31560","27890"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","Heterosexual / straight","175","165","34090","28130"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","Undeclared","10","5","[c]","[c]"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Sunderland","Unknown","130","120","25750","22520"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","1125","1075","35610","34700"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","LGBO","95","95","34760","34700"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","Undeclared","95","95","39100","35000"
"In post","2023","Tax","Northumberland, and Tyne and Wear","Tyneside","Unknown","500","480","30550","28130"
"In post","2023","Tax","Outer London - South","Croydon","Heterosexual / straight","545","515","46630","40630"
"In post","2023","Tax","Outer London - South","Croydon","LGBO","30","30","46120","39620"
"In post","2023","Tax","Outer London - South","Croydon","Undeclared","65","60","45550","39790"
"In post","2023","Tax","Outer London - South","Croydon","Unknown","235","215","43300","39790"
"In post","2023","Tax","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","45","40","40530","35070"
"In post","2023","Tax","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","10","10","[c]","[c]"
"In post","2023","Tax","Shropshire and Staffordshire","Telford and Wrekin","Unknown","10","10","[c]","[c]"
"In post","2023","Tax","Southern Scotland","South Lanarkshire","Heterosexual / straight","145","130","34390","34700"
"In post","2023","Tax","Southern Scotland","South Lanarkshire","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","Southern Scotland","South Lanarkshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Tax","Southern Scotland","South Lanarkshire","Unknown","95","85","31540","28130"
"In post","2023","Tax","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Tax","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Tees Valley and Durham","Durham","Heterosexual / straight","30","30","32020","28130"
"In post","2023","Tax","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Tees Valley and Durham","Durham","Undeclared","5","5","[c]","[c]"
"In post","2023","Tax","Tees Valley and Durham","Durham","Unknown","10","5","[c]","[c]"
"In post","2023","Tax","West Central Scotland","Glasgow City","Heterosexual / straight","510","485","39370","35000"
"In post","2023","Tax","West Central Scotland","Glasgow City","LGBO","40","35","38020","35000"
"In post","2023","Tax","West Central Scotland","Glasgow City","Undeclared","55","50","40780","35000"
"In post","2023","Tax","West Central Scotland","Glasgow City","Unknown","145","135","37760","35000"
"In post","2023","Tax","West Central Scotland","North Lanarkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Tax","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","West Central Scotland","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Tax","West Central Scotland","North Lanarkshire","Unknown","5","5","[c]","[c]"
"In post","2023","Tax","West Midlands","Birmingham","Heterosexual / straight","840","805","38660","35000"
"In post","2023","Tax","West Midlands","Birmingham","LGBO","50","45","39710","35000"
"In post","2023","Tax","West Midlands","Birmingham","Undeclared","95","85","42360","35070"
"In post","2023","Tax","West Midlands","Birmingham","Unknown","330","315","34780","34700"
"In post","2023","Tax","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tax","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","West Wales and The Valleys","Central Valleys","Unknown","5","5","[c]","[c]"
"In post","2023","Tax","West Yorkshire","Bradford","Heterosexual / straight","135","125","33890","35000"
"In post","2023","Tax","West Yorkshire","Bradford","LGBO","5","5","[c]","[c]"
"In post","2023","Tax","West Yorkshire","Bradford","Undeclared","20","20","[c]","[c]"
"In post","2023","Tax","West Yorkshire","Bradford","Unknown","65","60","27600","25090"
"In post","2023","Tax","West Yorkshire","Leeds","Heterosexual / straight","700","665","38990","35000"
"In post","2023","Tax","West Yorkshire","Leeds","LGBO","55","55","38820","34700"
"In post","2023","Tax","West Yorkshire","Leeds","Undeclared","90","85","39110","35000"
"In post","2023","Tax","West Yorkshire","Leeds","Unknown","425","405","32420","28130"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","50","45","31740","27810"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","235","230","36570","34700"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Nottingham","Unknown","110","110","35880","34700"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Devon CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Devon CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Cambridgeshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Cambridgeshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Norwich and East Norfolk","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Suffolk CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
