"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for International Trade","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","International Trade","EO","10","[c]","25300","26250"
"Leaver Dept.","2023","Department for International Trade","International Trade","G6/G7","30","[c]","57900","55430"
"Leaver Dept.","2023","Department for International Trade","International Trade","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","International Trade","SEO/HEO","50","[c]","35650","35010"
"Leaver Dept.","2023","Department for International Trade","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Policy","SEO/HEO","15","[c]","37040","38160"
"Leaver Dept.","2023","Department for International Trade","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Project Delivery","SEO/HEO","10","[c]","37700","39020"
"Leaver Dept.","2023","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Communications","SEO/HEO","10","[c]","34460","34310"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Economics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","25","[c]","34380","34310"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Planning","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Policy","EO","45","[c]","28000","27850"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Policy","G6/G7","95","[c]","56810","54700"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Policy","SCS level","15","[c]","87430","76020"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Policy","SEO/HEO","155","[c]","35910","34350"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","15","[c]","33790","34000"
"Leaver Dept.","2023","Department for Transport","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Commercial","SEO/HEO","10","[c]","33700","31660"
"Leaver Dept.","2023","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Digital, Data and Technology","SEO/HEO","15","[c]","37060","33150"
"Leaver Dept.","2023","Department for Transport","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Human Resources","EO","10","[c]","26980","26960"
"Leaver Dept.","2023","Department for Transport","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Human Resources","SEO/HEO","45","[c]","34380","32000"
"Leaver Dept.","2023","Department for Transport","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Operational Delivery","AA/AO","100","[c]","22130","22500"
"Leaver Dept.","2023","Department for Transport","Operational Delivery","EO","55","[c]","27340","26960"
"Leaver Dept.","2023","Department for Transport","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Operational Delivery","SEO/HEO","30","[c]","33590","31660"
"Leaver Dept.","2023","Department for Transport","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Project Delivery","EO","10","[c]","27210","27070"
"Leaver Dept.","2023","Department for Transport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Project Delivery","SEO/HEO","10","[c]","36960","38650"
"Leaver Dept.","2023","Department for Transport","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Unknown","EO","25","[c]","30590","30920"
"Leaver Dept.","2023","Department for Transport","Unknown","G6/G7","55","[c]","59040","55740"
"Leaver Dept.","2023","Department for Transport","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Unknown","SEO/HEO","125","[c]","37570","35760"
"Leaver Dept.","2023","Department for Work and Pensions","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Counter Fraud","AA/AO","30","[c]","23030","21690"
"Leaver Dept.","2023","Department for Work and Pensions","Counter Fraud","EO","90","[c]","29130","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Counter Fraud","SEO/HEO","25","[c]","35980","34170"
"Leaver Dept.","2023","Department for Work and Pensions","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Digital, Data and Technology","EO","20","[c]","28380","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Digital, Data and Technology","G6/G7","30","[c]","58370","56100"
"Leaver Dept.","2023","Department for Work and Pensions","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","60","[c]","36780","37000"
"Leaver Dept.","2023","Department for Work and Pensions","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Finance","EO","20","[c]","29370","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Finance","G6/G7","20","[c]","60040","56740"
"Leaver Dept.","2023","Department for Work and Pensions","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Finance","SEO/HEO","60","[c]","36830","35310"
"Leaver Dept.","2023","Department for Work and Pensions","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Human Resources","SEO/HEO","25","[c]","33080","32990"
"Leaver Dept.","2023","Department for Work and Pensions","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Operational Delivery","AA/AO","480","[c]","21640","21690"
"Leaver Dept.","2023","Department for Work and Pensions","Operational Delivery","EO","1370","[c]","28690","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Operational Delivery","G6/G7","25","[c]","57410","55150"
