"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","G7","20","[c]","52910","55110"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","SEO","25","[c]","41240","40950"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Wales","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","HEO","15","[c]","33390","32850"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","SEO","10","[c]","41570","41200"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","G7","20","[c]","53030","49260"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","HEO","20","[c]","32350","31870"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","SEO","20","[c]","42680","41790"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
