"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","SEO/HEO","35","[c]","34910","33920"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","AA/AO","200","[c]","21880","21690"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","EO","180","[c]","28180","28120"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","SEO/HEO","60","[c]","35500","34400"
"Leaver Dept.","2023","Declared disabled","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Policy","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Policy","G6/G7","45","[c]","57770","54460"
"Leaver Dept.","2023","Declared disabled","White","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Policy","SEO/HEO","95","[c]","36690","36180"
"Leaver Dept.","2023","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Statistics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","G6/G7","45","[c]","59630","56430"
"Leaver Dept.","2023","Declared disabled","White","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","SEO/HEO","55","[c]","37350","37300"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
