"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AO","Heterosexual / straight","45","40","23500","22520"
"In post","2023","Other ethnicity","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","AO","Unknown","10","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","EO","Heterosexual / straight","45","40","29900","28130"
"In post","2023","Other ethnicity","HM Revenue and Customs","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","HEO","Heterosexual / straight","60","55","36820","35000"
"In post","2023","Other ethnicity","HM Revenue and Customs","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","SEO","Heterosexual / straight","30","30","44220","43790"
"In post","2023","Other ethnicity","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
