"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Statistics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","South East (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Unknown","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","South West (England)","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Wales","Heterosexual / straight","50","50","40460","39300"
"In post","2023","Unknown","Statistics","Wales","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Wales","Unknown","45","45","44750","39300"
"In post","2023","Unknown","Statistics","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Tax","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","East Midlands (England)","Unknown","330","320","32450","28130"
"In post","2023","Unknown","Tax","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","East of England","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Tax","London","Heterosexual / straight","55","50","44870","39790"
"In post","2023","Unknown","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","London","Unknown","515","490","42740","39790"
"In post","2023","Unknown","Tax","North East (England)","Heterosexual / straight","40","35","33150","29730"
"In post","2023","Unknown","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","North East (England)","Unknown","570","540","28820","27890"
"In post","2023","Unknown","Tax","North West (England)","Heterosexual / straight","50","50","38610","35000"
"In post","2023","Unknown","Tax","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","North West (England)","Unknown","740","710","32840","29730"
"In post","2023","Unknown","Tax","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Northern Ireland","Unknown","150","140","30900","27890"
"In post","2023","Unknown","Tax","Scotland","Heterosexual / straight","50","50","39540","35000"
"In post","2023","Unknown","Tax","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Tax","Scotland","Unknown","400","380","32350","28130"
"In post","2023","Unknown","Tax","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","South East (England)","Unknown","70","60","35640","35000"
"In post","2023","Unknown","Tax","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","South West (England)","Unknown","75","70","41010","35000"
"In post","2023","Unknown","Tax","Wales","Heterosexual / straight","30","30","38280","34700"
"In post","2023","Unknown","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Tax","Wales","Unknown","415","400","32400","28130"
"In post","2023","Unknown","Tax","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","West Midlands (England)","Unknown","275","260","34330","34700"
"In post","2023","Unknown","Tax","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Tax","Yorkshire and The Humber","Unknown","440","425","30750","28130"
"In post","2023","Unknown","Unknown","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East Midlands (England)","Unknown","105","105","36150","34700"
"In post","2023","Unknown","Unknown","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Heterosexual / straight","695","680","48410","41950"
"In post","2023","Unknown","Unknown","London","LGBO","110","105","49000","41950"
"In post","2023","Unknown","Unknown","London","Undeclared","695","680","48200","42620"
"In post","2023","Unknown","Unknown","London","Unknown","1260","1245","45610","38600"
"In post","2023","Unknown","Unknown","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Undeclared","10","5","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Unknown","160","155","34240","30130"
"In post","2023","Unknown","Unknown","North West (England)","Heterosexual / straight","40","40","46210","50830"
"In post","2023","Unknown","Unknown","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Unknown","275","265","35010","34400"
"In post","2023","Unknown","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland","Unknown","35","35","31330","28660"
"In post","2023","Unknown","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Scotland","Heterosexual / straight","1740","1660","45820","41640"
"In post","2023","Unknown","Unknown","Scotland","LGBO","145","140","41740","38330"
"In post","2023","Unknown","Unknown","Scotland","Undeclared","110","105","46040","39130"
"In post","2023","Unknown","Unknown","Scotland","Unknown","4930","4730","36590","31940"
"In post","2023","Unknown","Unknown","South East (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Undeclared","20","15","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Unknown","100","95","40250","34400"
"In post","2023","Unknown","Unknown","South West (England)","Heterosexual / straight","30","30","48000","50830"
"In post","2023","Unknown","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Unknown","60","60","41650","35000"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","50","50","38270","25240"
"In post","2023","Unknown","Unknown","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Wales","Unknown","85","85","37800","34400"
"In post","2023","Unknown","Unknown","West Midlands (England)","Heterosexual / straight","35","30","44570","38120"
"In post","2023","Unknown","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands (England)","Unknown","225","220","37000","34700"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Heterosexual / straight","160","155","44560","41950"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Undeclared","170","165","42980","38120"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Unknown","230","220","31870","28120"
"In post","2023","Unknown","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
