"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Security","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence","Unknown","30","30","19580","17650"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government","Unknown","30","30","22930","22180"
"In post","2023","16-19","Unknown","Welsh Government","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Heterosexual / straight","40","40","34140","32960"
"In post","2023","20-29","Analysis","Cabinet Office","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Cabinet Office","Unknown","60","60","29750","28840"
"In post","2023","20-29","Analysis","Chancellor's other departments","Heterosexual / straight","40","40","38190","32940"
"In post","2023","20-29","Analysis","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Chancellor's other departments","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Competition and Markets Authority","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","20-29","Analysis","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Competition and Markets Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","105","105","35970","34670"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","50","45580","43590"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","Heterosexual / straight","135","135","41600","43250"
"In post","2023","20-29","Analysis","Department for Education","LGBO","25","20","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","Undeclared","15","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Unknown","50","50","26680","25970"
"In post","2023","20-29","Analysis","Department for International Trade","Heterosexual / straight","80","80","41830","35140"
"In post","2023","20-29","Analysis","Department for International Trade","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for International Trade","Unknown","30","30","41160","35010"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Heterosexual / straight","85","85","41260","35090"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","Heterosexual / straight","95","95","43370","43320"
"In post","2023","20-29","Analysis","Department for Transport","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","Unknown","50","50","39240","35400"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Heterosexual / straight","170","170","38460","38130"
"In post","2023","20-29","Analysis","Department for Work and Pensions","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","Heterosexual / straight","55","55","36880","34190"
"In post","2023","20-29","Analysis","Department of Health and Social Care","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Revenue and Customs","Heterosexual / straight","200","200","41560","39450"
"In post","2023","20-29","Analysis","HM Revenue and Customs","LGBO","45","45","41960","39450"
"In post","2023","20-29","Analysis","HM Revenue and Customs","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","HM Revenue and Customs","Unknown","70","70","40640","39790"
"In post","2023","20-29","Analysis","HM Treasury","Heterosexual / straight","95","95","36740","34120"
"In post","2023","20-29","Analysis","HM Treasury","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","HM Treasury","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","Heterosexual / straight","105","105","43920","43420"
"In post","2023","20-29","Analysis","Home Office","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","Unknown","145","145","37580","36530"
"In post","2023","20-29","Analysis","Ministry of Defence","Heterosexual / straight","260","260","35520","35640"
"In post","2023","20-29","Analysis","Ministry of Defence","LGBO","45","45","34220","30650"
"In post","2023","20-29","Analysis","Ministry of Defence","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Defence","Unknown","115","115","33530","30650"
"In post","2023","20-29","Analysis","Ministry of Justice","Heterosexual / straight","145","145","40860","37680"
"In post","2023","20-29","Analysis","Ministry of Justice","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","Unknown","75","75","38750","35410"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","34150","32970"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","UK Statistics Authority","Heterosexual / straight","445","440","34250","31560"
"In post","2023","20-29","Analysis","UK Statistics Authority","LGBO","85","80","33870","31560"
"In post","2023","20-29","Analysis","UK Statistics Authority","Undeclared","45","45","32530","31560"
"In post","2023","20-29","Analysis","UK Statistics Authority","Unknown","110","110","34360","31560"
"In post","2023","20-29","Analysis","Water Services Regulation Authority","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Water Services Regulation Authority","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Attorney General's Departments","Heterosexual / straight","10","10","[c]","[c]"
